item_id,text,annotator_id,label
327,F*** Obama and nobody listen to anymore f*** that Muslim <url>,Ann4,1
607,#brexit is about immigration pure and simple. The lawlessness that accompanies open borders smothers liberty. Britain caught on. Will we...?,Ann5,0
182,"RT <user>: #Brexit 2/2 Does no one blame Merkel and her steadfast refusal to mollify Britain over non-war refugees etc, in precipitating thi…",Ann1,0
775,"13.Increase in tax will affect Nigerians in UK,which might decrease Pound -Naira  foreign exchange.Some might be forced to leave UK #Brexit",Ann1,0
118,The Muslim ban is off (Today) &amp; the wall is 2 feet shorter than last week! Trump voters having buyers remorse like #Brexit voters! #inners,Ann6,0
635,"#Brexit  means ""we can deport people"" says Daniel Hamman #bbcnewsnight so presumably this means the same in #Spain &amp; rest of #EuropeanUnion",Ann1,0
124,To get the European market involves free movement of people. Can a single #leave voter explain how that will reduce immigration ? #brexit,Ann6,0
670,The anti-immigrant sentiment that fueled the #Brexit is just... so sharp. <url> <url>,Ann6,0
536,"Update June-29-16
 #Brexit #Europe #BrexitVote #VoteLeave
don't forget Islam religion of peace.... <url>",Ann6,1
486,RT <user>: The U.K. Must ban Islam and close all mosques! <url>,Ann3,1
340,"Passenger at work: ""Voted #Brexit as want Our country to be how it used to be full of white ppl an no niggers or pakis roaming our streets…""",Ann6,1
279,"Evan Davis Seriously Struggles To Hide Frustration With #Brexit Backtracker. <url>
Lies on immigration &amp; NHS!",Ann6,0
147,"#Brexit: EU foreign ministers urge speedy U.K. exit <url>
#BrexitVote #BrexitOrNot #BrexitScPo #EUref #EURefResults #Blog",Ann3,0
150,RT <user>: Curious that USA Supreme Court rebukes Obama attempt at illegal immigrant invasion on very same day as #Brexit . <url>,Ann5,1
652,"Bruce, We Can Not Allow Muslim/Islam To Dictate The Quran Into Our Schools and Be Thaught To Our Young Children! <url>",Ann5,1
28,"RT <user>: I have lived to see so many things- innovations, wars, refugee crisis etc. Now #Brexit. History changed yet again <url>",Ann1,0
769,#Brexit I must say it is certainly interesting how the media is focusing the immigration debate on the Polish and not the Muslims.,Ann5,0
486,RT <user>: The U.K. Must ban Islam and close all mosques! <url>,Ann1,1
212,"Would leaving the EU reduce immigration to the UK? <url>
 #immigration #Brexit More: <url>",Ann5,0
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,Ann5,1
714,Nothing says “empire” like owing fealty to foreigners <url>,Ann3,0
107,"<user> Yep.....let's see how they handle that. Maybe with the same geniality as they did with the refugee and economic crisis

#BREXIT",Ann2,0
309,Isn't the real immigration cause of #Brexit ? <url>,Ann3,0
675,"P.C. IS DESTROYING AMERICA FROM ILLEGALS TO OSAMAS ATTACKS ON 1ST,2ND AMENDMENTS, CHRISTIANS AND FAVORING OF muslims <url>",Ann2,0
650,Real Big. For all this saying we need to Unite.  go stand outside any foreign centres throughout the UK. #brexshit <url>,Ann2,0
13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif.
UK can't afford Martial Law. #UKDecides",Ann1,0
235,Y is everyone affraid to send this scum of Islam packing <url>,Ann5,1
244,#Brexit would also mean a major stop to muslim migrants.,Ann3,0
377,One serious #Brexit post re football. We no longer HAVE to allow anyone from EU into our clubs. Put a standard/limit on foreigners &amp; (1/2),Ann6,0
161,Obama and HRC are partly to blame for #Brexit. Their Libyan policy created the disastrous mass immigration into Europe we are seeing now.,Ann2,0
765,"Barack Obama the king of #Obamacare Solyndra, #Iraq, #ISIS, Muslim Terrorists best friend went to England to scold them. #Brexit was result.",Ann2,0
335,Watch this British lady sound off on the rising Anti-Muslim and Anti-Immigrant bigotry in her country #Brexit <url>,Ann1,0
638,"#Brexit, Lexit, racism, immigration &amp; seeds of hope, important article by my <user> colleague <user> <url>",Ann5,0
468,RT <user>: <user> The elites control their economy and they will seek revenge by using economic terrorism to force them back into the…,Ann4,0
511,"<user> <user> We have to thank London, voting a muslim as Major opened so many eyes helping #brexit against the cultural suicide",Ann5,0
375,he protects tells media hide Idaho girl’s sex assault by Muslim migrants <url>  via <user> <url>,Ann5,1
71,What doesn't make sense how some people blaming #Syrian refugees for #brexit when #uk has only taken only a few hundred. #shameful,Ann6,0
702,"#Brexit and benefits: why leaving the EU won't solve Britain's migration issues
<url> <url>",Ann3,0
632,It's time too kick out you and your Muslim  administration  <url>,Ann2,1
162,"""Social Care for Older People and Demand for Migrant Workers"" aka ""Karma for Baby Boomers""  #Brexit <url>",Ann3,0
114,"RT <user>: vote_leave: #VoteLeave today for a fairer, safer immigration system #TakeControl #IndependenceDay
<url>",Ann2,0
551,"Students so called academics and professionals Voted remain 
Not on migrant coal face...unlike working class 

#EUref #Brexit #EURefResults",Ann6,0
189,"#BREXIT And who do we deport first , Romanians? Poles?(unless they're plumbers) French &amp; Germans OK to stay? I'm ashamed &amp; embarrassed of UK",Ann1,0
21,"UK opted for #BREXIT + a Muslim London Mayor, while #Trump might be nxt US President=isolationsts Where does this leave the rest of us?Scary",Ann4,0
716,Good riddance to the dirty pakis that will be deported #Brexit #EURefResults,Ann5,1
132,<user> When English #brexit voters know he can't deliver on immigration they'll hate him as much as everyone else does,Ann5,0
98,Just a thought: Net migration is currently the same as the population of Iceland. #Brexit #ENGICE,Ann4,0
48,so equal pay for women would have stopped fears of immigration #brexit #zimmer conflation,Ann6,0
92,<user> Question: what's your take on the role anti-immigration had in #Brexit? Immigrant backlash seems like a win for terrorists.,Ann2,0
100,#IVotedLeave because there are no upper limits to immigration numbers if we remain #brexit,Ann2,0
104,Why #Brexit is such an important first step in ending the ugly tyranny of Islam Top cleric: Kill all who leave Islam <url>,Ann4,1
559,<user> Sorry how do you know the person being shouted at was an immigrant and not a british citizen? #brexit,Ann5,0
500,"I reject:

- racism is about education
- #Brexit is about lack of education
- differing views on immigration equate to racism",Ann5,0
640,"U R rite Rooster!Let's put USA's citizens&amp;interests ahead of all others,stop migrant invasion&amp;create prosperityAgain <url>",Ann2,0
108,"My lefty marxist cousin says he's going to Australia now because of #Brexit

You know the country with a points based immigration system :/",Ann5,0
109,I just find it inceedibly amusing that a country that invaded and colonised half the world is against immigration lol #Brexit,Ann6,0
667,BRITISH REFUGEES WELCOME #Brexit,Ann3,0
71,What doesn't make sense how some people blaming #Syrian refugees for #brexit when #uk has only taken only a few hundred. #shameful,Ann3,0
281,When governments harm their own citizens and instead favor foreigners and colonists they lose consent of governed <url>,Ann6,0
506,"#Saudi plans mass muslim invasion via EU if #VoteRemain wins!! Save #UK Save the Queen Save Western Society and #VoteLeave 
#Brexit",Ann5,1
513,"ITV: It's all down to immigration, right?
Expert woman: Yeah, it's down to immigration and a thousand other things.
#EUref #Brexit #Fail",Ann1,0
752,RT <user>: DEPORT PADDINGTON BEAR #Brexit,Ann3,0
519,"Richard Walton Ex Police Counter Terrorism ""EU irrelevant in terms of our counter terrorism endeavour"".

Another nail in Stay Coffin #Brexit",Ann6,0
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",Ann5,0
58,UK is the 5th largest economy-- wanted sovereignty back. Tired of stupid immigration and paying for others to ride on their success. #Brexit,Ann1,0
405,"""More than anything, #Brexit was about all things foreign and small mindedness won"" 
<url>",Ann2,0
613,"RT <user>: Congrats, Angela Merkel your immigration policies did what two wars couldn't: Drive British citizens away from European…",Ann6,0
129,The only places that voted to stay in EU are the most Muslim pop #WakeUp ppl are sick of Muslim imm &amp; pop #Trump2016 <url>,Ann3,0
582,#Brexit  ISLAM and its followers also one reason made British to leave EU .,Ann3,0
58,UK is the 5th largest economy-- wanted sovereignty back. Tired of stupid immigration and paying for others to ride on their success. #Brexit,Ann4,1
304,"RT <user>: Yes, how dare the president speak about foreign policy.  <url>",Ann6,0
141,"<user> <user>  London still has the muslim mayor. Get rid of him, and we'll come to visit. #Brexit",Ann2,1
161,Obama and HRC are partly to blame for #Brexit. Their Libyan policy created the disastrous mass immigration into Europe we are seeing now.,Ann3,0
57,<user> ha! Was just saying that to <user> cabin crew on my flt to Berlin. They are split 50-50 on #Brexit. Immigration the issue.,Ann6,0
703,working families your voters are illegals living off tax payers working families GMAB <user>  <user> <url>,Ann2,0
161,Obama and HRC are partly to blame for #Brexit. Their Libyan policy created the disastrous mass immigration into Europe we are seeing now.,Ann5,0
613,"RT <user>: Congrats, Angela Merkel your immigration policies did what two wars couldn't: Drive British citizens away from European…",Ann4,0
563,"I don't believe for 1 bit that immigration was the decisive issue in the #BrexitVote.
Big fat Brussels is the Issue. <url>",Ann4,0
584,RT <user>: I can't think of a single positive to staying in the EU. Love Europe hate EU hate excessive immigration forced on us <url>,Ann4,0
703,working families your voters are illegals living off tax payers working families GMAB <user>  <user> <url>,Ann3,0
48,so equal pay for women would have stopped fears of immigration #brexit #zimmer conflation,Ann3,0
731,"""key indicator of which way post-#Brexit #Britain will go- toward more activist or more isolationist foreign policy"" <url>",Ann3,0
232,#brexit racism. I am a Briton working in Germany. I was told as a foreigner I should wear a sign. A joke I hope. This is all wrong.,Ann4,0
646,"Terrible for the Brits, missing all the fun: the Greek Crisis, the Euro crisis, the refugee crisis, the 0 interest, clown Juncker #brexit",Ann1,0
535,If #Brexit happens does that mean #LiverpoolFC has to give up Jurgen Klopp? Some foreign labor is needed in UK. #morningjoe,Ann4,0
54,#Brexit is terrifying and we need a leader experienced in foreign policy #HillaryClinton,Ann3,0
431,"The good news is...
The immigrant blaming will have to end. 
#Brexit 
#EUref 
#EURefResults 
#EUREFERENDUM",Ann5,0
119,Shocked by the covert racism revealed by many brexiteers. Seems immigration was driving force behind the decision to leave. Tragic #Brexit,Ann5,0
73,The great irony is that our ageing population means we'll have to boost immigration in the coming years and decade #Brexit,Ann6,0
598,"<url> 4,500 Muslim invaders that YOU pay for, why not leave the EU with the bill? #Brexit",Ann6,0
179,Of course Dems have. Why you think they like illegals so much? <url>,Ann3,0
659,"RT <user>: ""#Brexit was a vote for English nationalism...also a vote to stop foreigners changing the character of communities.""
<url>",Ann4,0
183,"People didn't know what they were voting for, they didn't know refugees aren't migrants or the EU doesn't run our NHS or economy #Brexit",Ann6,0
497,"<user> #Brexit ""Polls may have been underrepresented-people wanting to leave due to shaming""
Not me, I want illegals out &amp; no illegals in!",Ann5,1
52,"RT <user>: #Brexit, AKA when ur centuries of colonialization lead to power vacuums, terrorist regimes, and millions of displaced persons,…",Ann3,0
298,"Def xenophobia
:  fear and hatred of strangers or foreigners or of anything that is strange or foreign. HRC strange  <url>",Ann3,0
384,Some tips on stemming racism and anti-immigrant momentum <url>,Ann6,0
422,"So if they're not racists, what do we call the utter degenerates who voted leave because they ""don't like foreign people""? Morons? #Brexit",Ann4,0
541,"Will there still be a demand for foreign lawyers in London? AND, will they still want to go to London? #auslaw #law #brexit #recruitment",Ann4,0
452,"It's strange to be gone &amp; return to: a sit-in, some major SCOTUS rulings on immigration &amp; affirmative action, &amp; the whole #Brexit disaster/",Ann6,0
489,"<user> UK could redirect £Bns of its Foreign Aid it sends to corrupt countries, back into 'Northern Power House' for UK contracts. #Brexit",Ann4,0
25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",Ann2,0
425,Time to join #BrExit and #RetireMcCain paving way for the #McExit. Foreign policies failures of #ISISMcCain #AZSen <url>,Ann2,0
445,"In retrospect, this should probably have mentioned terrorist in it somewhere #brexit #notinmyname <url>",Ann2,0
541,"Will there still be a demand for foreign lawyers in London? AND, will they still want to go to London? #auslaw #law #brexit #recruitment",Ann2,0
537,"#foxnews #oreillyfactor #Brexit this was all about stopping the immigration of Muslims, Radical Islam &amp; sharia law. #Trump2016 #TrumpTrain",Ann5,1
294,People make Glasgow sign above Refugees welcome sign beside Jo Cox memorial. #brexit #indyref2 <url>,Ann5,0
208,Oliver Schmidtke spoke to <user> last night on the debate over immigration in EU &amp; its impact on the #Brexit vote <url>,Ann5,0
711,<user> can u blame them?main reason 4 #brexit was they didnt want to submit to #EU visa free travel from violent Muslim countries.,Ann1,0
395,"""On subject of #Brexit, Donald Trump, esp in Scotland, once again proves that he barely sees through foreign policy"" <url>",Ann6,0
626,<user> DYK #Brexit is also expected to impact foreign land real estate investments in the US? <url> #realestate,Ann5,0
80,The immigration lie that gave us Brexit. <url>,Ann2,0
383,Horrible but predictable that #Brexit has stirred and encouraged anti immigrant / racist tendencies. #Solidarity <url>,Ann3,0
30,RT <user>: 16/ Issuance of visas to Nigerians may take a hit as immigration was one of the key issues in the #Brexit vote.,Ann5,0
729,#Brexit <user> BETTER <user> DEPORT ISLAM PACK YOUR PRAYER RUGS! <user> <user> <user> <user>  <url>,Ann6,1
732,<user> How about some outrage over Female Genital Mutilation in Muslim Britain or their denial of the theory of evolution? #Brexit,Ann1,0
66,"David Cameron’s fatal mistakes on immigration threatens our country’s future
Dangers of #Brexit &amp; we'll pay
#EUref 
<url>",Ann1,0
577,"So my mum voted #brexit to deter the ""hoards of Muslim immigrants"". Don't think she gets that Middle Eastern countries aren't in the EU 😪",Ann1,0
302,People queuing to buy foreign currency in London. #Brexit,Ann5,0
289,"Foreign Sec Philip Hammond: ""As we sit here I believe that the flow of foreign direct investment to the UK has all but dried up"" #Brexit 1/2",Ann3,0
209,#EU gave room 4 radical Islam 2 spread. Borders exist 4 reason. UK standing up 4 its citizens/self. #BrexitVote  #Brexit #WakeUpEurope,Ann5,0
754,#Brexit update: French foreign minister says talks on UK exit needed urgently so EU can return to the spirit of the founders,Ann6,0
719,"I hope they deport all South Africans who moved to England, seeing as most of them showed support for #brexit.",Ann5,1
576,gay liberation may be the best thing for our liberation. Don't ban us islam <url>,Ann4,0
91,<user>  blame Muslim for #brexit hypocrisy.,Ann3,0
552,RT <user>: amanpour's a pro- refujihadi rapefugee dhimmi. See how that works? #MakeBritainGreatAgain <url>,Ann2,0
617,NOTE: George Soros &amp; Angela Merkel encouraged the Muslim invasion of EU &amp; your countries-&gt; WELCOME TO THE EU <url> #BREXIT,Ann2,0
124,To get the European market involves free movement of people. Can a single #leave voter explain how that will reduce immigration ? #brexit,Ann3,0
84,"#Omani foreign ministry describes #Brexit as ""brave &amp; historical"" and commentators say #Oman is planning to exit #GCC",Ann4,0
64,"<user> Oh sure, he's very Pro-LGBT. Nevermind the Radicalized refugees he lets in that wants LGBT dead. <url>",Ann1,0
668,"“#Brexit WASN'T about immigration it was CAMERON’S fault &amp; free movement will go on”, said Juncker…LOL…DO THESE SELF-ENTITLED TYRANTS listen",Ann6,0
672,This time #PolesinUK victims of xenophobia - but how many racist attacks foreigners experience in Poland?  <url> #Brexit,Ann4,0
666,Alberto Jihad Jardim <url>,Ann4,0
607,#brexit is about immigration pure and simple. The lawlessness that accompanies open borders smothers liberty. Britain caught on. Will we...?,Ann6,0
536,"Update June-29-16
 #Brexit #Europe #BrexitVote #VoteLeave
don't forget Islam religion of peace.... <url>",Ann3,0
426,<user> him and anjem choudary what a joke as a muslim and a brit i think we should vote leave #Brexit,Ann2,0
699,Interesting analysis: How could UK coexist with EU after #Brexit? 4 possible scenarios for economy + migration <url>,Ann4,0
466,"(((Peter Sutherland))), UN migration chief, wants to reverse the #Brexit referendum. <url>",Ann3,0
285,The British pound has dropped. Hope they're ready for more foreign visitors. #brexit,Ann3,0
478,<user> foreign policy experts weigh in on #Brexit vote <url>,Ann1,0
426,<user> him and anjem choudary what a joke as a muslim and a brit i think we should vote leave #Brexit,Ann5,1
217,Brexit: BBC journalist called a 'p**i' as Muslim Council warns of rising Islamophobia <url> #BREXIT #StrongerIn #No2EU #…,Ann4,0
443,Vonnegut gets it right. To anyone who voted #Brexit among concerns over migration control: <url>,Ann4,0
621,#Brexit  Maybe they need to do a recount? Zenophobia has resulted in Great Britain headed toward worse shape than influx of Muslim refugees,Ann5,0
411,<user> seems that the #Brexit camp was right after all: foreigners are pooring through our national defenses like it's a Swiss cheese.,Ann1,0
134,"Retweeted MUSLIM PATROL (<user>:

#Brexit was not about racism 
Yeh
Right <url> <url>",Ann5,0
405,"""More than anything, #Brexit was about all things foreign and small mindedness won"" 
<url>",Ann3,0
418,".<user> 

We'll get exactly the same immigration system. 

#Brexit told a lie. Gullible fell for it. 

<user> <user>",Ann1,0
22,"<user> <user> Muslim child grooming rapists Tim? Hundreds of crimes against white girls in Britain, police not interested. #Brexit",Ann2,0
268,Why can't some remainers grasp that noone has said we are going to stop immigration full stop. Were just going to be able control it #brexit,Ann6,0
712,"<user> #Brexit 
Banks &amp; foreign companies based in UK will adjust fast to cover EU...not waiting sitting on their hands for 2 years!",Ann4,0
390,"Can y'all stop with these fake nigger Twitter bots following me, it's ruining my image #feminism #brexit #maga #blacklivesmatter #altright",Ann4,0
756,"Just me or is Amanpour beginning to think some white genocide might not be a bad thing?

<url> <url>",Ann6,0
419,"Wow, congratulations Britain, you really showed those refugees who the boss is. Have fun with economic bankruptcy. #Brexit",Ann5,0
57,<user> ha! Was just saying that to <user> cabin crew on my flt to Berlin. They are split 50-50 on #Brexit. Immigration the issue.,Ann3,0
356,"RT <user>: Calais Muslim Migrants Block Roads, Destroy Cars, Shout 'Fuck UK' #BanIslam #StopIslam #Brexit #VoteLeave 

<url>",Ann1,1
705,I actually think years of behind the scenes and public counter Jihad work played a part in this historic day. #brexit,Ann1,0
338,UK economic downturn fix after #Brexit: join EEA. Problem: free movement requirement runs counter to core Leave anti-immigration platform.,Ann2,0
580,#Brexit was definitely a vote against migration and definitely not a vote against this freshly elected government nor their policies,Ann2,0
640,"U R rite Rooster!Let's put USA's citizens&amp;interests ahead of all others,stop migrant invasion&amp;create prosperityAgain <url>",Ann6,0
196,<user>  a liar and a criminal who supports globalism and  potential Syrian illegal immigration terrorist <url>,Ann5,1
537,"#foxnews #oreillyfactor #Brexit this was all about stopping the immigration of Muslims, Radical Islam &amp; sharia law. #Trump2016 #TrumpTrain",Ann6,1
49,"Well he's a fave with the Drs why not start on the 150,000+ immigrant nurses we have.. #Brexit #immigration #NHS  <url>",Ann3,0
742,The #Brexit will only embolden the extreme right anti-immigrant agenda worldwide. Any socialist supporting it is delusional.,Ann1,0
479,Why immigration pushed Britons to Brexit: <url> vía <user> Muy buen articulo para entender #Brexit,Ann6,0
720,Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,Ann6,0
361,"Anxiety? Over an invasion?  Nah...
Tony Blair: #Brexit Vote Was Over Immigration 'Anxiety'
#SecureTheBorder
<url>",Ann4,0
106,I am sure HRC and Obama Bin Lying can put a good spin on it! Looking 4 underwater route 4 illegals maybe? <url>,Ann5,0
237,RT <user>: Feminism in the Qur'an. The Left love Islam and encourage it into the UK. Defend your country. #Brexit <url>,Ann1,0
432,#BBC put it across the globe that London had Britain's 1st muslim mayor - that was the last straw  <url>,Ann6,0
721,"Today the greatest Empire that ever was has ended, driven by fear of Muslim immigrants! #Brexit #Britain",Ann4,0
486,RT <user>: The U.K. Must ban Islam and close all mosques! <url>,Ann4,1
461,"Us, foreigners better stop complain and start respect a country's decision. Non of our business. #Brexit #respectdemocracy #PeoplesVoices",Ann2,0
748,"working days since #Brexit 3 Leave campaign promises broken 3. No £350M a week for NHS, no immigration cuts, Boris:""markets, pound stable""",Ann2,0
138,"Well done leave voters, that anti immigration vote to stop foreigners 'taking our jobs' is going swell! <url>",Ann4,1
268,Why can't some remainers grasp that noone has said we are going to stop immigration full stop. Were just going to be able control it #brexit,Ann5,0
115,"Shamelessly exploit fears/prejudice to win vote, now row back. Possibly because immigration is ESSENTIAL to UK <url>",Ann1,0
346,The <user> on how Leave's immigration promises already collapsing #Brexit <url>,Ann6,0
275,As if immigration were like English &amp; US imperialism that crushed cultures &amp; peoples. Stop projecting!  <url>,Ann2,0
593,RT <user>: Here <user> explains the impact of #Brexit in Premier League. Mainly with signing foreign minors. <url>,Ann2,0
660,"3 muslims have attacked and killed dozens at #Istanbul airport, will #VoteRemain and the MSM blame islam for this like they did #Brexit?",Ann6,0
97,"Brexit is probably the last thing a humane and efficient management of the Refugee Crisis needed
#RefugeeCrisis #Brexit",Ann1,0
532,simple Anglo-American Jurisprudence: foreign governmental bodies are without jurisdiction over the people #Brexit,Ann5,0
431,"The good news is...
The immigrant blaming will have to end. 
#Brexit 
#EUref 
#EURefResults 
#EUREFERENDUM",Ann3,0
238,"another teaching from the #Brexit vote, calling reaction to immigration racism isn't the way to make any progress on the topic",Ann5,0
350,"It is very clear: you are in or you are out. You can't have your cake and eat it,"" says Dutch Foreign Minister on #Brexit.",Ann6,0
663,The latest Koran Kenali Bencana! <url> Thanks to <user> #brexit #gameofthrones,Ann1,0
79,"2008 govmts were financially bankrupt, now also morally
#brexit is about unpayable debt, looted immigrant countries
Still no bankers in jail",Ann4,0
295,"<user> #Brexit aim was (aside from the anti-immigration racists) to maintain optimal trade whilst limiting immigration,deluded leavers",Ann5,0
60,<user> made a statement about Britain having to re-establish who their terrorist are. They don't know who's killing? #Brexit,Ann1,0
67,Teens on Tram Seen on Video Hurling Anti-Immigrant Abuse <url> #Brexit,Ann4,0
100,#IVotedLeave because there are no upper limits to immigration numbers if we remain #brexit,Ann3,0
168,We so much terrorism the free movement across Europe is quite dangerous. UK gotta protect its people somehow. #EUref #Brexit,Ann3,0
583,Merkel needs another 70M person nation to cover ~$12B shortfall from #Brexit. She will fully sell EU to Islam and admit Turkey. 70M Muslims.,Ann6,0
437,"Those who colonise =1 set of people
Those who experience the effects of immigration =another set of ppl
No hypocracy <url>",Ann6,0
193,The two biggest evils in the world: Islam and lily white progressive idiots. <url>,Ann1,1
300,"<user> Really? Look into all of the anti-immigration racism and tell me what role HATE plays in #brexit, you loon.",Ann6,0
89,Incredibly sad to hear reports of rising racist &amp; anti-immigrant attacks post #brexit Miss diversity &amp; multiculturalism of my London youth,Ann6,0
417,RT <user>: The horrific truth about migration &amp; open borders the media won't show. Watch &amp; Share. #EU #Brexit #Nexit #Daxit  <url>,Ann4,0
75,"The same way it took foreign historians to write about Vichy France &amp; Petain, it will take foreigners to understand #brexit #tooclosetohome",Ann1,0
32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,Ann6,0
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",Ann6,0
5,A Brit Immigrant Asks Britain to Become India’s Union Territory #Brexit <url> <user> <user> <user>,Ann6,0
174,Happened before #Brexit Toby. Get onto the police to start hunting racist Muslim gangs raping white British girls. <url>,Ann5,1
405,"""More than anything, #Brexit was about all things foreign and small mindedness won"" 
<url>",Ann1,0
257,No one likes a globalist!   Congrats England!  Now get that commie Muslim mayor out of London. #Brexit <url>,Ann5,1
559,<user> Sorry how do you know the person being shouted at was an immigrant and not a british citizen? #brexit,Ann4,0
655,"<user> <user> <user> <user> Bill, there are bad people in the Syrian refugee immigration , ask #Brexit , EU.",Ann3,0
248,"Okay, so Trump comments tomorrow, Putin probably does some shit, then a terrorist attack somewhere, then the debates. 2016 everyone! #Brexit",Ann2,0
548,The #EU speeding up talks 2 admit terrorist #Turkey is👉SUICIDE 👉 #Erdogan admits there's NO MODERATE ISLAM! #Brexit <url>,Ann1,0
221,"All because they were tired of foreign infestation...after 3 days, fish stinks... <url>",Ann4,0
480,Bloody foreigners causing a spike in racist hate crimes #WTFexit <url>,Ann1,0
337,"Not heard 1 MP 2day seriously address the immigration problem and how they will deal with it. They haven't listened to the people.
#Brexit",Ann4,0
510,C Meyer asks for more £ 4 Foreign Office 2fund intern'l initiatives &amp; larger embassies; even higher taxes :) <url> #BRexit,Ann6,0
303,I know this isn't about my country but reading about #Brexit all over my tl makes me think that as a Muslim I probably won't be able to..,Ann5,0
567,"This hijab selfie app is fun.

#Brexit <url>",Ann6,0
