item_id,text,annotator_id,label
693,this is another example of trying to placate the Muslim Mayor.  Sad the women will be wearing sheets soon <url>,Ann1,0
220,RT <user>: It's about Mass Immigration when young people can't find work! It's about redistribution of wealth~Farage #Brexit <url>,Ann4,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann4,1
553,the #Brexit is am example for how xenophobia can force US Congress into an actual Muslim ban if #Trump is president #AMJoy,Ann6,1
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",Ann4,0
191,And now the boarder in France may end up on British soil. And we'll struggle to deport the MIDDLE EASTERNERS. 👏 <url>,Ann6,1
159,.<user> <user> The ingredients that caused #Brexit are the same ingredients Trump is riding. Anti-immigrant Patriotism.,Ann1,0
164,.<user> WRONG! Labour would have won the 2015 election if the issue was austerity. It was immigration post-2004 that caused #Brexit,Ann4,0
720,Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,Ann4,0
2,RT <user>: There was more to #Brexit than immigration ugghhh,Ann5,0
720,Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,Ann6,0
746,British refugees welcome! I'm talking to you <user> 😘 #Brexit <url>,Ann5,0
683,"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",Ann3,0
65,#WakeUpAmerica These are verses in the Quran does this sound peaceful to you? #BanIslam #BanShariaLaw #Brexit #MAGA  <url>,Ann2,1
293,I'm heartbroken if #Brexit loses. It was the only means of carving out an outpost against a full-on Muslim Caliphate in Europe.,Ann2,0
76,"People think that immigration was the most significant factor in #Brexit, I would argue that it was ignorance!",Ann2,0
688,<user> <user> Is Norway the #takebackcontrol option for UK #Brexit then Boris? EU migration changes from UK? <url>,Ann2,0
253,#EU foreign policy caused the #RefugeeCrisis by creating chaos in the MD #Voteleave &amp; End the Corporate Warmongering Elites #Brexit #EUref,Ann2,0
227,I think we have to officially reassure that no mass-deportations will occur and that migration is welcome. <url>,Ann6,0
485,Hopefully now a country with a military the size of #nypd will cease encouraging foreign adventures of neoconservative Americans. #Brexit,Ann6,0
159,.<user> <user> The ingredients that caused #Brexit are the same ingredients Trump is riding. Anti-immigrant Patriotism.,Ann5,0
150,RT <user>: Curious that USA Supreme Court rebukes Obama attempt at illegal immigrant invasion on very same day as #Brexit . <url>,Ann4,0
328,Obama bears responsibility for putting Europe in mortal danger from Muslim immigration by doing nothing in Syria. Was it a plan? #Brexit,Ann4,0
506,"#Saudi plans mass muslim invasion via EU if #VoteRemain wins!! Save #UK Save the Queen Save Western Society and #VoteLeave 
#Brexit",Ann3,0
683,"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",Ann5,0
328,Obama bears responsibility for putting Europe in mortal danger from Muslim immigration by doing nothing in Syria. Was it a plan? #Brexit,Ann3,0
711,<user> can u blame them?main reason 4 #brexit was they didnt want to submit to #EU visa free travel from violent Muslim countries.,Ann5,1
35,"They have a fucking Muslim mayor.
Thankfully the sane #Brits elsewhere voted #Brexit! Yay 🇬🇧
#MakeAmericaGreatAgain <url>",Ann3,0
565,The heated debates over migration won't disappear after the #Brexit referendum. <url> <url>,Ann4,0
417,RT <user>: The horrific truth about migration &amp; open borders the media won't show. Watch &amp; Share. #EU #Brexit #Nexit #Daxit  <url>,Ann6,0
596,"#EURef 
White people saying #Brexit is 'racist' when #EU is institutionally racist mad for 'whites' is as daft as saying muslim is a 'race'",Ann6,0
538,"Polish Foreign Minister on #brexit “disillusionment with European integration, and declining trust in the EU”."" <url>",Ann2,0
683,"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",Ann2,0
774,So the whole #Brexit was sparked by immigration or nah,Ann6,0
746,British refugees welcome! I'm talking to you <user> 😘 #Brexit <url>,Ann3,0
506,"#Saudi plans mass muslim invasion via EU if #VoteRemain wins!! Save #UK Save the Queen Save Western Society and #VoteLeave 
#Brexit",Ann1,0
202,"Like everything I've called this year, the dying of famous people, the muslim immigration and now the #BREXIT, WW3 is not too far away 2018.",Ann3,0
66,"David Cameron’s fatal mistakes on immigration threatens our country’s future
Dangers of #Brexit &amp; we'll pay
#EUref 
<url>",Ann4,0
220,RT <user>: It's about Mass Immigration when young people can't find work! It's about redistribution of wealth~Farage #Brexit <url>,Ann3,0
35,"They have a fucking Muslim mayor.
Thankfully the sane #Brits elsewhere voted #Brexit! Yay 🇬🇧
#MakeAmericaGreatAgain <url>",Ann6,1
174,Happened before #Brexit Toby. Get onto the police to start hunting racist Muslim gangs raping white British girls. <url>,Ann2,1
315,RT <user>: How long until we can deport Gouffran then? #Brexit,Ann6,0
596,"#EURef 
White people saying #Brexit is 'racist' when #EU is institutionally racist mad for 'whites' is as daft as saying muslim is a 'race'",Ann5,0
159,.<user> <user> The ingredients that caused #Brexit are the same ingredients Trump is riding. Anti-immigrant Patriotism.,Ann4,0
565,The heated debates over migration won't disappear after the #Brexit referendum. <url> <url>,Ann5,0
596,"#EURef 
White people saying #Brexit is 'racist' when #EU is institutionally racist mad for 'whites' is as daft as saying muslim is a 'race'",Ann1,0
164,.<user> WRONG! Labour would have won the 2015 election if the issue was austerity. It was immigration post-2004 that caused #Brexit,Ann2,0
506,"#Saudi plans mass muslim invasion via EU if #VoteRemain wins!! Save #UK Save the Queen Save Western Society and #VoteLeave 
#Brexit",Ann6,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann5,1
599,This is the first time of me feeling unsafe as a foreigner in England. Look what you have done! Shame on you England! #Brexit,Ann5,0
119,Shocked by the covert racism revealed by many brexiteers. Seems immigration was driving force behind the decision to leave. Tragic #Brexit,Ann1,0
417,RT <user>: The horrific truth about migration &amp; open borders the media won't show. Watch &amp; Share. #EU #Brexit #Nexit #Daxit  <url>,Ann2,0
159,.<user> <user> The ingredients that caused #Brexit are the same ingredients Trump is riding. Anti-immigrant Patriotism.,Ann3,0
612,Blame Immigration #Euros2016 #Brexit,Ann6,0
174,Happened before #Brexit Toby. Get onto the police to start hunting racist Muslim gangs raping white British girls. <url>,Ann1,0
695,"Now that #Brexit has worked, I don't want to see a single fucking old person blame foreigners for anything ever again, okay? Cheers.",Ann4,0
150,RT <user>: Curious that USA Supreme Court rebukes Obama attempt at illegal immigrant invasion on very same day as #Brexit . <url>,Ann5,1
565,The heated debates over migration won't disappear after the #Brexit referendum. <url> <url>,Ann3,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann1,0
88,A significant day to be discussing foreign policy and #Brexit with former Secretary of State Henry Kissinger. <url>,Ann3,0
538,"Polish Foreign Minister on #brexit “disillusionment with European integration, and declining trust in the EU”."" <url>",Ann3,0
164,.<user> WRONG! Labour would have won the 2015 election if the issue was austerity. It was immigration post-2004 that caused #Brexit,Ann6,0
467,And here it is in English. Actual tweet from the German Foreign Office #Brexit #LAD <url>,Ann5,0
417,RT <user>: The horrific truth about migration &amp; open borders the media won't show. Watch &amp; Share. #EU #Brexit #Nexit #Daxit  <url>,Ann3,0
227,I think we have to officially reassure that no mass-deportations will occur and that migration is welcome. <url>,Ann3,0
443,Vonnegut gets it right. To anyone who voted #Brexit among concerns over migration control: <url>,Ann3,0
288,Australia looking good in the wake of #Brexit? Talk to us about your migration options #MigrateToAustralia,Ann2,0
467,And here it is in English. Actual tweet from the German Foreign Office #Brexit #LAD <url>,Ann2,0
467,And here it is in English. Actual tweet from the German Foreign Office #Brexit #LAD <url>,Ann6,0
116,One possible upside of #Brexit. Can we deport that bloody irritating maitre'd off #firstdates?,Ann4,1
13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif.
UK can't afford Martial Law. #UKDecides",Ann5,1
596,"#EURef 
White people saying #Brexit is 'racist' when #EU is institutionally racist mad for 'whites' is as daft as saying muslim is a 'race'",Ann2,0
538,"Polish Foreign Minister on #brexit “disillusionment with European integration, and declining trust in the EU”."" <url>",Ann4,0
774,So the whole #Brexit was sparked by immigration or nah,Ann3,0
495,"A true shame for a country that once embraced foreigners like me:Post-#Brexit,it’s become OK to be racist in Britain-<url>",Ann3,0
720,Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,Ann1,0
688,<user> <user> Is Norway the #takebackcontrol option for UK #Brexit then Boris? EU migration changes from UK? <url>,Ann6,0
116,One possible upside of #Brexit. Can we deport that bloody irritating maitre'd off #firstdates?,Ann2,0
693,this is another example of trying to placate the Muslim Mayor.  Sad the women will be wearing sheets soon <url>,Ann4,1
587,"Piece in <user> mag on #Brexit. Pre-vote. How naive it feels now, tho <user> right on immigration <url>",Ann1,0
88,A significant day to be discussing foreign policy and #Brexit with former Secretary of State Henry Kissinger. <url>,Ann5,0
396,#Brexit Bring the refugees over here; send the economic migrants to German/Poland/Belgium <url>,Ann1,0
467,And here it is in English. Actual tweet from the German Foreign Office #Brexit #LAD <url>,Ann4,0
612,Blame Immigration #Euros2016 #Brexit,Ann1,0
594,HATE IS THE GREATEST EMOTION. SAD THING IS BREXIT WILL NOT HALT MIGRATION FROM THE EU OR EXPEL THE INFLUX. <url>,Ann1,0
177,"<user> what does ""some"" control over immigration actually mean? What do you have in mind? #Brexit",Ann4,0
553,the #Brexit is am example for how xenophobia can force US Congress into an actual Muslim ban if #Trump is president #AMJoy,Ann1,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann2,0
538,"Polish Foreign Minister on #brexit “disillusionment with European integration, and declining trust in the EU”."" <url>",Ann6,0
227,I think we have to officially reassure that no mass-deportations will occur and that migration is welcome. <url>,Ann1,0
2,RT <user>: There was more to #Brexit than immigration ugghhh,Ann2,0
665,"#BrexitOrNot Yes #VoteLeave 

First step to immigration control is #Brexit

or UK #Kalergi = <url> <url>",Ann1,0
396,#Brexit Bring the refugees over here; send the economic migrants to German/Poland/Belgium <url>,Ann3,0
88,A significant day to be discussing foreign policy and #Brexit with former Secretary of State Henry Kissinger. <url>,Ann4,0
116,One possible upside of #Brexit. Can we deport that bloody irritating maitre'd off #firstdates?,Ann3,0
191,And now the boarder in France may end up on British soil. And we'll struggle to deport the MIDDLE EASTERNERS. 👏 <url>,Ann5,1
150,RT <user>: Curious that USA Supreme Court rebukes Obama attempt at illegal immigrant invasion on very same day as #Brexit . <url>,Ann1,0
116,One possible upside of #Brexit. Can we deport that bloody irritating maitre'd off #firstdates?,Ann6,1
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",Ann2,0
594,HATE IS THE GREATEST EMOTION. SAD THING IS BREXIT WILL NOT HALT MIGRATION FROM THE EU OR EXPEL THE INFLUX. <url>,Ann2,1
191,And now the boarder in France may end up on British soil. And we'll struggle to deport the MIDDLE EASTERNERS. 👏 <url>,Ann1,0
665,"#BrexitOrNot Yes #VoteLeave 

First step to immigration control is #Brexit

or UK #Kalergi = <url> <url>",Ann6,0
726,The brain drain immigration officers and support Muslim mayor opposes #Brexit. That's a start. Then self-deportation. Take your own count...,Ann4,0
174,Happened before #Brexit Toby. Get onto the police to start hunting racist Muslim gangs raping white British girls. <url>,Ann5,1
253,#EU foreign policy caused the #RefugeeCrisis by creating chaos in the MD #Voteleave &amp; End the Corporate Warmongering Elites #Brexit #EUref,Ann6,0
757,RT <user>: The refugee crisis is what is fuelling this #Brexit.One would have tot Britain would have taken a more pragmatic aproach like…,Ann6,0
506,"#Saudi plans mass muslim invasion via EU if #VoteRemain wins!! Save #UK Save the Queen Save Western Society and #VoteLeave 
#Brexit",Ann2,0
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",Ann6,0
315,RT <user>: How long until we can deport Gouffran then? #Brexit,Ann1,0
599,This is the first time of me feeling unsafe as a foreigner in England. Look what you have done! Shame on you England! #Brexit,Ann1,0
191,And now the boarder in France may end up on British soil. And we'll struggle to deport the MIDDLE EASTERNERS. 👏 <url>,Ann3,1
587,"Piece in <user> mag on #Brexit. Pre-vote. How naive it feels now, tho <user> right on immigration <url>",Ann5,0
288,Australia looking good in the wake of #Brexit? Talk to us about your migration options #MigrateToAustralia,Ann4,0
683,"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",Ann6,1
683,"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",Ann1,0
720,Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,Ann3,0
695,"Now that #Brexit has worked, I don't want to see a single fucking old person blame foreigners for anything ever again, okay? Cheers.",Ann1,0
339,I wonder if historians will blame #AngelaMerkeI's Muslim migrant policy &amp; unwillingness to allow UK to limit immigration from EU? #Brexit,Ann6,0
467,And here it is in English. Actual tweet from the German Foreign Office #Brexit #LAD <url>,Ann3,0
339,I wonder if historians will blame #AngelaMerkeI's Muslim migrant policy &amp; unwillingness to allow UK to limit immigration from EU? #Brexit,Ann3,0
746,British refugees welcome! I'm talking to you <user> 😘 #Brexit <url>,Ann4,0
688,<user> <user> Is Norway the #takebackcontrol option for UK #Brexit then Boris? EU migration changes from UK? <url>,Ann1,0
485,Hopefully now a country with a military the size of #nypd will cease encouraging foreign adventures of neoconservative Americans. #Brexit,Ann4,0
288,Australia looking good in the wake of #Brexit? Talk to us about your migration options #MigrateToAustralia,Ann6,0
220,RT <user>: It's about Mass Immigration when young people can't find work! It's about redistribution of wealth~Farage #Brexit <url>,Ann6,0
612,Blame Immigration #Euros2016 #Brexit,Ann5,0
332,You reckon there's any chance of Britain being the first to ban Islam migrants now after #brexit ? <user>,Ann3,0
65,#WakeUpAmerica These are verses in the Quran does this sound peaceful to you? #BanIslam #BanShariaLaw #Brexit #MAGA  <url>,Ann3,1
293,I'm heartbroken if #Brexit loses. It was the only means of carving out an outpost against a full-on Muslim Caliphate in Europe.,Ann1,0
726,The brain drain immigration officers and support Muslim mayor opposes #Brexit. That's a start. Then self-deportation. Take your own count...,Ann2,1
339,I wonder if historians will blame #AngelaMerkeI's Muslim migrant policy &amp; unwillingness to allow UK to limit immigration from EU? #Brexit,Ann5,1
695,"Now that #Brexit has worked, I don't want to see a single fucking old person blame foreigners for anything ever again, okay? Cheers.",Ann5,0
417,RT <user>: The horrific truth about migration &amp; open borders the media won't show. Watch &amp; Share. #EU #Brexit #Nexit #Daxit  <url>,Ann1,0
115,"Shamelessly exploit fears/prejudice to win vote, now row back. Possibly because immigration is ESSENTIAL to UK <url>",Ann2,0
227,I think we have to officially reassure that no mass-deportations will occur and that migration is welcome. <url>,Ann2,0
202,"Like everything I've called this year, the dying of famous people, the muslim immigration and now the #BREXIT, WW3 is not too far away 2018.",Ann6,0
119,Shocked by the covert racism revealed by many brexiteers. Seems immigration was driving force behind the decision to leave. Tragic #Brexit,Ann2,0
65,#WakeUpAmerica These are verses in the Quran does this sound peaceful to you? #BanIslam #BanShariaLaw #Brexit #MAGA  <url>,Ann6,1
13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif.
UK can't afford Martial Law. #UKDecides",Ann3,0
339,I wonder if historians will blame #AngelaMerkeI's Muslim migrant policy &amp; unwillingness to allow UK to limit immigration from EU? #Brexit,Ann4,0
316,"Even if #Brexit wins, immigration won't stop. Brits should have reacted in the 50s and 60s when Pakis and Hindus started to migrate to UK.",Ann4,0
530,Speaking to <user> who is live from London - he said people were persuaded by the issue of immigration in the #BREXIT vote,Ann2,0
665,"#BrexitOrNot Yes #VoteLeave 

First step to immigration control is #Brexit

or UK #Kalergi = <url> <url>",Ann5,0
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",Ann1,0
316,"Even if #Brexit wins, immigration won't stop. Brits should have reacted in the 50s and 60s when Pakis and Hindus started to migrate to UK.",Ann1,0
495,"A true shame for a country that once embraced foreigners like me:Post-#Brexit,it’s become OK to be racist in Britain-<url>",Ann1,0
485,Hopefully now a country with a military the size of #nypd will cease encouraging foreign adventures of neoconservative Americans. #Brexit,Ann1,0
530,Speaking to <user> who is live from London - he said people were persuaded by the issue of immigration in the #BREXIT vote,Ann4,0
2,RT <user>: There was more to #Brexit than immigration ugghhh,Ann6,0
596,"#EURef 
White people saying #Brexit is 'racist' when #EU is institutionally racist mad for 'whites' is as daft as saying muslim is a 'race'",Ann3,0
197,RT <user>: Everything else is &gt; RT <user>: British anti-immigration leader says #Brexit is Obama's fault <url>,Ann4,0
693,this is another example of trying to placate the Muslim Mayor.  Sad the women will be wearing sheets soon <url>,Ann3,0
485,Hopefully now a country with a military the size of #nypd will cease encouraging foreign adventures of neoconservative Americans. #Brexit,Ann5,0
66,"David Cameron’s fatal mistakes on immigration threatens our country’s future
Dangers of #Brexit &amp; we'll pay
#EUref 
<url>",Ann2,0
726,The brain drain immigration officers and support Muslim mayor opposes #Brexit. That's a start. Then self-deportation. Take your own count...,Ann6,0
538,"Polish Foreign Minister on #brexit “disillusionment with European integration, and declining trust in the EU”."" <url>",Ann5,0
150,RT <user>: Curious that USA Supreme Court rebukes Obama attempt at illegal immigrant invasion on very same day as #Brexit . <url>,Ann2,0
316,"Even if #Brexit wins, immigration won't stop. Brits should have reacted in the 50s and 60s when Pakis and Hindus started to migrate to UK.",Ann5,1
599,This is the first time of me feeling unsafe as a foreigner in England. Look what you have done! Shame on you England! #Brexit,Ann4,0
774,So the whole #Brexit was sparked by immigration or nah,Ann1,0
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",Ann5,0
661,"Britain blaming #Brexit on racism lol these are terrorist attacks in the past 6 years in the EU, seems to be a trend <url>",Ann6,1
35,"They have a fucking Muslim mayor.
Thankfully the sane #Brits elsewhere voted #Brexit! Yay 🇬🇧
#MakeAmericaGreatAgain <url>",Ann5,1
316,"Even if #Brexit wins, immigration won't stop. Brits should have reacted in the 50s and 60s when Pakis and Hindus started to migrate to UK.",Ann6,0
164,.<user> WRONG! Labour would have won the 2015 election if the issue was austerity. It was immigration post-2004 that caused #Brexit,Ann3,0
288,Australia looking good in the wake of #Brexit? Talk to us about your migration options #MigrateToAustralia,Ann5,0
66,"David Cameron’s fatal mistakes on immigration threatens our country’s future
Dangers of #Brexit &amp; we'll pay
#EUref 
<url>",Ann1,0
115,"Shamelessly exploit fears/prejudice to win vote, now row back. Possibly because immigration is ESSENTIAL to UK <url>",Ann5,0
115,"Shamelessly exploit fears/prejudice to win vote, now row back. Possibly because immigration is ESSENTIAL to UK <url>",Ann4,0
553,the #Brexit is am example for how xenophobia can force US Congress into an actual Muslim ban if #Trump is president #AMJoy,Ann3,0
612,Blame Immigration #Euros2016 #Brexit,Ann2,0
197,RT <user>: Everything else is &gt; RT <user>: British anti-immigration leader says #Brexit is Obama's fault <url>,Ann6,0
530,Speaking to <user> who is live from London - he said people were persuaded by the issue of immigration in the #BREXIT vote,Ann5,0
76,"People think that immigration was the most significant factor in #Brexit, I would argue that it was ignorance!",Ann5,0
316,"Even if #Brexit wins, immigration won't stop. Brits should have reacted in the 50s and 60s when Pakis and Hindus started to migrate to UK.",Ann3,0
665,"#BrexitOrNot Yes #VoteLeave 

First step to immigration control is #Brexit

or UK #Kalergi = <url> <url>",Ann2,0
695,"Now that #Brexit has worked, I don't want to see a single fucking old person blame foreigners for anything ever again, okay? Cheers.",Ann3,0
202,"Like everything I've called this year, the dying of famous people, the muslim immigration and now the #BREXIT, WW3 is not too far away 2018.",Ann4,1
150,RT <user>: Curious that USA Supreme Court rebukes Obama attempt at illegal immigrant invasion on very same day as #Brexit . <url>,Ann6,0
594,HATE IS THE GREATEST EMOTION. SAD THING IS BREXIT WILL NOT HALT MIGRATION FROM THE EU OR EXPEL THE INFLUX. <url>,Ann5,0
