item_id,text,annotator_id,label
447,<user> THIS is why #Brexit was so important and the right decision! Foreign investment will rise with Britain in control. #LeaveWins,Ann6,0
720,Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,Ann4,0
514,When the German Foreign Office has the best one-liner THEN you know there's too much change in one day. #Brexit <url>,Ann5,0
305,My relatives in Scotand and friend in England voted to leave over the immigration issue. <url>,Ann2,0
93,RT <user>: 😭😭😭😭😭😭😭😭😭😭😭 #ausvotes #auspol RT <user>: John Howard says the immigration debate in Britain was in no way racist…,Ann2,0
2,RT <user>: There was more to #Brexit than immigration ugghhh,Ann5,0
317,<user> what does #Brexit teach us Immigration is the key! Young Voters voting &amp; <user> is shocked because leave is better than polls,Ann5,0
478,<user> foreign policy experts weigh in on #Brexit vote <url>,Ann1,0
258,"RT <user>: Deport with extreme prejudice. 

Go live in swedistan, Britain doesn't want you

#Brexit <url>",Ann3,1
766,<user> we haven't...and already the back tracking on NHS and immigration is staggering. Unfortunately #VoteLeave had no plan for #Brexit,Ann3,0
277,"Big FU to EU, #BritainFirst stay strong, ur the 1st, not the Last! Next step, kick out the refugees received since the beginning #Brexit",Ann5,0
161,Obama and HRC are partly to blame for #Brexit. Their Libyan policy created the disastrous mass immigration into Europe we are seeing now.,Ann6,0
382,Crabb: I want to build trust and clarity with the British people. Controlling immigration will be a red line in our #Brexit negoitations.,Ann1,0
312,I wonder if this #Brexit rejection of immigration turns into an unintended rejection of wide open capitalism? Will more follow?,Ann5,0
640,"U R rite Rooster!Let's put USA's citizens&amp;interests ahead of all others,stop migrant invasion&amp;create prosperityAgain <url>",Ann5,1
504,Spain to seek co-sovereignty on Gibraltar after #Brexit: Acting Foreign Minister <url> <url>,Ann3,0
749,<user> <user> - That´s it!!!! Now you got your #Brexit #ENG put more money for foreign stars - you´ll never win something!,Ann4,0
143,RT <user>: #Brexit jewish inspired fear mongering on behalf of banks and wogs has failed. Unlimited immigration is not an option.,Ann1,0
645,"media giving wrong information 48 % r not youth but 8% Indians, 8 % polish, 6% paki and 8 %  African, Muslims n Asians voted against #Brexit",Ann4,0
198,#Brexit cannot be explained apart from rise of nativism &amp; anti-immigrant sentiment on both sides of the Atlantic. #xenophobia #Islamophobia,Ann6,0
720,Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,Ann6,0
240,"Also tonight,<user> from <user> discussing Australia's immigration numbers in light of #Brexit",Ann5,0
547,"Boost UK exports, deport Anna Soubry, apparently
#brexit <url>",Ann3,1
569,"<user> Please GOOD Bye HILLARY! &amp; control immigration DOESN'T WORK ANYMORE!
🇬🇧#Brexit🇬🇧 Give the Dem REPONDES  <url>",Ann1,0
479,Why immigration pushed Britons to Brexit: <url> vía <user> Muy buen articulo para entender #Brexit,Ann4,0
429,Paul Nuttall is lying if he tells u that controlled immigration will b a consequence of #brexit esp if we remain part of single mket #bbcqt,Ann5,0
521,Ironically many against white East Euros while UKPol now say vote may increase immigration from Asia (curry workers) <url>,Ann1,0
50,"RT: ggreenwald: RT pwnallthethings: Why did Brits vote #Brexit?
49%: Principle of sovereignty
33%: Immigration / b… <url>",Ann4,0
92,<user> Question: what's your take on the role anti-immigration had in #Brexit? Immigrant backlash seems like a win for terrorists.,Ann3,0
425,Time to join #BrExit and #RetireMcCain paving way for the #McExit. Foreign policies failures of #ISISMcCain #AZSen <url>,Ann6,0
649,European working in UK? 'How will Brexit affect migrant workers?' - info following #Brexit <url> <url>,Ann1,0
583,Merkel needs another 70M person nation to cover ~$12B shortfall from #Brexit. She will fully sell EU to Islam and admit Turkey. 70M Muslims.,Ann3,0
385,RT <user>: After #Brexit is it time of migration for #datacenter from #UK to #Europe #Italy ? #aws #softlayer #Aruba #Retelit #Fujitsu…,Ann1,0
323,"I'm sure you would enjoy reading it <user>

#Brexit: Brit Immigrant Asks UK to Become India's Union Territory 

<url>",Ann3,0
267,Can't condemn anti-immigration rhetoric in #Brexit and then replicate it after the result,Ann4,0
228,On way home. Immigrant team pitching VC funding on today of all days. Great pitch though. #brexit,Ann3,0
231,"RT <user>: I asked a UK muslim friend what she voted. She voted ""Leave"" as she heard Islamists are voting to Remain.

 #Brexit",Ann4,0
602,"RT <user>: Just the beginning. It's not about independence, it's about voters thinking terrorism and immigration are synonymous ht…",Ann3,0
78,Sure: #Poles #EU #Syria refugees <user> <user> to blame for misleading the best of all electorates <url>,Ann6,0
346,The <user> on how Leave's immigration promises already collapsing #Brexit <url>,Ann2,0
746,British refugees welcome! I'm talking to you <user> 😘 #Brexit <url>,Ann5,0
431,"The good news is...
The immigrant blaming will have to end. 
#Brexit 
#EUref 
#EURefResults 
#EUREFERENDUM",Ann5,0
403,This is late but #Brexit was smart. Less immigration and less taxes and less globalation rule. Can someone tell me what's so bad about it??,Ann3,0
44,All this focus on immigration watch how they distract us with It and quietly privatise the NHS! #EURefResults #Brexit,Ann5,0
289,"Foreign Sec Philip Hammond: ""As we sit here I believe that the flow of foreign direct investment to the UK has all but dried up"" #Brexit 1/2",Ann2,0
479,Why immigration pushed Britons to Brexit: <url> vía <user> Muy buen articulo para entender #Brexit,Ann5,0
61,RT <user>: Anti-immigrant Rebel TV uses Kenney as a punching bag. Too bad he is so naive to participate. <user> <user> #cdn…,Ann3,0
534,"Yeap as the market continues to tank, &amp; that was from foreign election if DT get elected the market will be crash  <url>",Ann6,0
114,"RT <user>: vote_leave: #VoteLeave today for a fairer, safer immigration system #TakeControl #IndependenceDay
<url>",Ann6,0
113,<user> <user> finding it hard to sympathise. Many voted on one issue: immigration &amp; didnt consider the wider impact of a #brexit vote,Ann1,0
509,<user> but why waste an opportunity to pander to the anti-immigrant savages #Brexit,Ann4,0
452,"It's strange to be gone &amp; return to: a sit-in, some major SCOTUS rulings on immigration &amp; affirmative action, &amp; the whole #Brexit disaster/",Ann5,0
465,#Brexit wild idea but why not let foreign govs pay for their people abroad.,Ann2,0
634,"The EU is bigger than Brussels, blasts Hungarian PM as he blames immigration for #Brexit <url>",Ann6,0
690,In wake of #Brexit it is fitting Britain's newest literary hero will be an Argentine immigrant <user> <user> #lacasitagrande,Ann4,0
23,Germany's ageing population problem is about to be fixed with a young mass migration from Britain #Brexit,Ann4,0
386,"Verhofstadt says there is no need, though, to accept Leave campaign lies: on £350m, on Turkey, on immigration #Brexit",Ann6,0
664,<user> <user> I read a study that says England will be majority Muslim by 2040. It's too late. #Brexit #ivoted #EURefResults #londonpride,Ann4,0
683,"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",Ann3,0
320,Did immigration exist before the EU? Thought so. #Brexit,Ann3,0
25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",Ann3,0
76,"People think that immigration was the most significant factor in #Brexit, I would argue that it was ignorance!",Ann2,0
474,The EU are having a service for Jo cox birthday I wasn't aware they had one for Paris or Brussels victims of terrorism #Brexit #EUref,Ann3,0
190,Donald Trump wants to make AmeriKKKa great again. His support for fear and anti-immigration fueling #Brexit should be a clue to everyone,Ann4,0
211,"And there you have it. Can only hope that the effects on immigration, refugees are minimal. <url>",Ann1,0
128,"<user> Yes, but is #Brexit not motivated in large part by anti-immigrant and anti-refugee sentiment?",Ann3,0
504,Spain to seek co-sovereignty on Gibraltar after #Brexit: Acting Foreign Minister <url> <url>,Ann6,0
60,<user> made a statement about Britain having to re-establish who their terrorist are. They don't know who's killing? #Brexit,Ann5,0
419,"Wow, congratulations Britain, you really showed those refugees who the boss is. Have fun with economic bankruptcy. #Brexit",Ann1,0
770,#Brexit #stopcallingukracist only individuals are Switzerland to ask the EU to curb immigration are they racist?,Ann3,0
688,<user> <user> Is Norway the #takebackcontrol option for UK #Brexit then Boris? EU migration changes from UK? <url>,Ann2,0
370,Mother F*CK the Council on Foreign Relations and anything they may have to say. 💩😬💩😬💩 #EUref #Brexit,Ann2,0
50,"RT: ggreenwald: RT pwnallthethings: Why did Brits vote #Brexit?
49%: Principle of sovereignty
33%: Immigration / b… <url>",Ann1,0
630,"#GreatBritain has left the #EU with the #Brexit vote and immigration being the main reason. Not to worry though ,... <url>",Ann4,0
499,#Swexit #refugeeswelcome?!Sweden:Migration Board 2 stop deportation of 'public' MUSLIM rapist <url> #rapefugees #Brexit,Ann2,0
611,"including perspectives on finance, foreign policy, development &amp; inequality <url>",Ann1,0
616,"Homeland Security to Ban “Offensive” Words to Stop Terrorism <url>
#WhiteGenocide #RapeJihad #DebtSlavery #Brexit #UKIP",Ann4,0
655,"<user> <user> <user> <user> Bill, there are bad people in the Syrian refugee immigration , ask #Brexit , EU.",Ann6,0
198,#Brexit cannot be explained apart from rise of nativism &amp; anti-immigrant sentiment on both sides of the Atlantic. #xenophobia #Islamophobia,Ann5,1
646,"Terrible for the Brits, missing all the fun: the Greek Crisis, the Euro crisis, the refugee crisis, the 0 interest, clown Juncker #brexit",Ann3,0
744,"Much bigger win for terrorism than mere territorial in Iraq 
#RefugeeCrisis  
#Brexit 
#Trump2016 
+

They have already changed our lives",Ann6,0
253,#EU foreign policy caused the #RefugeeCrisis by creating chaos in the MD #Voteleave &amp; End the Corporate Warmongering Elites #Brexit #EUref,Ann2,0
30,RT <user>: 16/ Issuance of visas to Nigerians may take a hit as immigration was one of the key issues in the #Brexit vote.,Ann6,0
334,"#UK.# Must Leave #EU as Soon as Possible, EU Foreign Ministers,  #corpgov <user> <user> #Brexit  <url>",Ann1,0
643,"#Brexit was never really abt the EU economic system. Nationalism expressed by Farage reps a nativist, anti-immigrant xenophobia in Britain.",Ann2,0
241,"Analysis of #Brexit from Switzerland: it's about ""Protection from foreigners and revenge on the elite"" <url>",Ann5,1
388,#Brexit - If there been political forces create instability Europe historical refugee crisis and war. 26/6 remarkably successful :(,Ann2,0
449,Found the #brexit leave-side's immigration research tape. 🙄 South Park - They took our jobs <url>,Ann2,0
696,#BREXIT comes down to immigration issues for UK nationals. w/Terrorism on the rise more are voting to leave EU. #MarketDNA #ThursdayThoughts,Ann1,0
232,#brexit racism. I am a Briton working in Germany. I was told as a foreigner I should wear a sign. A joke I hope. This is all wrong.,Ann2,0
291,Personally can't wait for economic spiral of Britain following #brexit - case study in how immigration is an economic net positive,Ann6,0
274,"<user> would have voted stay. #brexit will = end of UK. England must focus on free trade, migration agreements etc. £ will correct",Ann6,0
394,"Next time you see a Briton telling a refugee he should have stayed/fought to make things better instead of running, remind them of #Brexit",Ann3,0
769,#Brexit I must say it is certainly interesting how the media is focusing the immigration debate on the Polish and not the Muslims.,Ann4,0
31,"MEPs claim Brexit won because of Nigel Farage's 'Nazi propaganda'
He might be a foreigner but he's spot on #Brexit  <url>",Ann4,0
60,<user> made a statement about Britain having to re-establish who their terrorist are. They don't know who's killing? #Brexit,Ann2,0
352,"British Labor envies USA's levels of mass illegal immigration that could have swayed their #Brexit vote

They must have more to tip balance!",Ann4,0
100,#IVotedLeave because there are no upper limits to immigration numbers if we remain #brexit,Ann3,0
770,#Brexit #stopcallingukracist only individuals are Switzerland to ask the EU to curb immigration are they racist?,Ann6,0
212,"Would leaving the EU reduce immigration to the UK? <url>
 #immigration #Brexit More: <url>",Ann5,0
602,"RT <user>: Just the beginning. It's not about independence, it's about voters thinking terrorism and immigration are synonymous ht…",Ann4,0
636,"Although the anti immigration rhetoric spouted by UKIP was one of the arguments for #Brexit, the opinions of UKIP are not the collective",Ann5,0
555,"Globalists use fear to control outcomes &amp; make people give up. 
#Brexit vote is rigged with immigrant votes. <url>",Ann5,0
73,The great irony is that our ageing population means we'll have to boost immigration in the coming years and decade #Brexit,Ann6,0
155,No wonder they voted for #Brexit All those foreign players coming over stealing their footballing jobs and management jobs. #Euro2016,Ann3,0
302,People queuing to buy foreign currency in London. #Brexit,Ann5,0
613,"RT <user>: Congrats, Angela Merkel your immigration policies did what two wars couldn't: Drive British citizens away from European…",Ann6,0
183,"People didn't know what they were voting for, they didn't know refugees aren't migrants or the EU doesn't run our NHS or economy #Brexit",Ann6,0
168,We so much terrorism the free movement across Europe is quite dangerous. UK gotta protect its people somehow. #EUref #Brexit,Ann4,0
485,Hopefully now a country with a military the size of #nypd will cease encouraging foreign adventures of neoconservative Americans. #Brexit,Ann6,0
159,.<user> <user> The ingredients that caused #Brexit are the same ingredients Trump is riding. Anti-immigrant Patriotism.,Ann5,0
569,"<user> Please GOOD Bye HILLARY! &amp; control immigration DOESN'T WORK ANYMORE!
🇬🇧#Brexit🇬🇧 Give the Dem REPONDES  <url>",Ann4,0
150,RT <user>: Curious that USA Supreme Court rebukes Obama attempt at illegal immigrant invasion on very same day as #Brexit . <url>,Ann4,0
305,My relatives in Scotand and friend in England voted to leave over the immigration issue. <url>,Ann4,0
534,"Yeap as the market continues to tank, &amp; that was from foreign election if DT get elected the market will be crash  <url>",Ann2,0
47,"Justifiable anti-immigration sentiment in the UK may go along with a rejection of ""globalism."" <url>",Ann4,0
252,Halal butchers worker hit by 'petrol bomb' thrown into Walsall store  <url> Awful. Anti-immigrant pogroms continue #brexit,Ann5,0
724,"Take control of your borders. Look out for British interest, not the interest of virtue signalling foreign bureaucrats. #Brexit #VoteLeave",Ann3,0
286,Those complaining abt y the brits made immigration an issue shd examine y ther's immigration in the 1st place#Brexit <user>,Ann6,0
751,"Do they realise there'll be no refugee crisis,  no influx of migrants if the bombing stops? #Brexit #Trump",Ann4,0
733,Nor to accept the return to Nazi propaganda embodied in the UKIP migration posters #Brexit,Ann4,0
529,"51% : 49 % #Brexit
Your Opa and Oma hate foreigners so much, yes?
Feel very bad for you Lads &amp; Lasses",Ann2,0
664,<user> <user> I read a study that says England will be majority Muslim by 2040. It's too late. #Brexit #ivoted #EURefResults #londonpride,Ann5,0
155,No wonder they voted for #Brexit All those foreign players coming over stealing their footballing jobs and management jobs. #Euro2016,Ann4,1
272,<user> lols feeling ko kasi wala akong paki sa #Brexit masyado like everyone else so tinatry ko makarelate on a personal level,Ann2,0
671,"#Germany must feel betrayed. Even after the recession, Greek crisis, and immigration they remained committed to the EU. #Brexit",Ann4,0
408,Although immigration a motivator. It was *always about self determination. The majority cannot be dictated to by another country. #brexit,Ann2,0
78,Sure: #Poles #EU #Syria refugees <user> <user> to blame for misleading the best of all electorates <url>,Ann2,0
429,Paul Nuttall is lying if he tells u that controlled immigration will b a consequence of #brexit esp if we remain part of single mket #bbcqt,Ann2,0
439,"Politicians, if you don't want people to vote against immigration then stop turning immigrants into scapegoats for everything #EUref #Brexit",Ann1,0
297,RT <user>: The big question is will this mean the return of the 3 foreigner rule in <user> then? #Brexit #EURefResults,Ann4,0
266,Educate yourself. IS hate anyone who doesn't share their beliefs. Leaving the EU won't stop terrorist attacks <url>,Ann6,0
328,Obama bears responsibility for putting Europe in mortal danger from Muslim immigration by doing nothing in Syria. Was it a plan? #Brexit,Ann4,0
102,Think <user> right: emergency break immigration brake + UK stays in single market most likely #Brexit fudge <url>,Ann6,0
64,"<user> Oh sure, he's very Pro-LGBT. Nevermind the Radicalized refugees he lets in that wants LGBT dead. <url>",Ann1,0
648,<user> in this sense #Brexit  is a good move.. otberwise terrorist will move free in whole of t euro zone after turkish free travel,Ann3,0
198,#Brexit cannot be explained apart from rise of nativism &amp; anti-immigrant sentiment on both sides of the Atlantic. #xenophobia #Islamophobia,Ann1,0
241,"Analysis of #Brexit from Switzerland: it's about ""Protection from foreigners and revenge on the elite"" <url>",Ann1,0
782,The irony is we will probably now look to appoint a foreign manager #ENGICL #Brexit,Ann5,0
3,"At the end of the day, the leave campaign won #Brexit due to anti immigration sentiment. Take note America. This is Trump's message too.",Ann5,0
98,Just a thought: Net migration is currently the same as the population of Iceland. #Brexit #ENGICE,Ann1,0
749,<user> <user> - That´s it!!!! Now you got your #Brexit #ENG put more money for foreign stars - you´ll never win something!,Ann5,0
190,Donald Trump wants to make AmeriKKKa great again. His support for fear and anti-immigration fueling #Brexit should be a clue to everyone,Ann6,0
280,"In voting to leave EU, UK still cannot escape the clutches of globalisation and international migration #Brexit

<url>",Ann2,0
