item_id,text,annotator_id,label
675,"P.C. IS DESTROYING AMERICA FROM ILLEGALS TO OSAMAS ATTACKS ON 1ST,2ND AMENDMENTS, CHRISTIANS AND FAVORING OF muslims <url>",Ann5,0
693,this is another example of trying to placate the Muslim Mayor.  Sad the women will be wearing sheets soon <url>,Ann1,0
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,Ann1,1
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann4,1
282,"London will be the key. And, they have a Muslim Mayor. It still might go ""Stay"" <url>",Ann4,0
510,C Meyer asks for more £ 4 Foreign Office 2fund intern'l initiatives &amp; larger embassies; even higher taxes :) <url> #BRexit,Ann3,0
373,"Well #Brexit looks like #Remain will ""win"" and by win I mean enjoy the continued Muslim invasion, sharia enforcement. Idiots.",Ann1,0
535,If #Brexit happens does that mean #LiverpoolFC has to give up Jurgen Klopp? Some foreign labor is needed in UK. #morningjoe,Ann1,0
708,My immigrant Brit friends want to remain while the nationalized Brits want a #Brexit. In this case I think the Is have it by a neck.,Ann5,0
723,"Germany is NEXT (Merkel gets the boot for muslim refugee ERROR)
Then France 
Italy will be last
Spain afraid to try

<url>",Ann6,1
723,"Germany is NEXT (Merkel gets the boot for muslim refugee ERROR)
Then France 
Italy will be last
Spain afraid to try

<url>",Ann2,0
603,"RT <user>: “'Yes, Minister' unveils secrets of British foreign policy on Europe; United Nations  and diplomacy” <url> #br…",Ann6,0
740,"<user> Islam is an ideology of bigotry &amp; conquest, it's not a race. Claims of ""racism"" shows ignorance or cowardice.
#brexit",Ann4,1
358,It's easier 2 fight terrorism when ur multi national (Islam is peace) EU master has been kicked 2 the curb <user> <user>,Ann5,0
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,Ann5,1
392,You see this woman? Every time they photograph her she's doing the Globalist pyramid sign:Mrs Muslim loving Hitler <url>,Ann5,1
165,Love the American #liberals who tell Brits they voted wrong way on #Brexit. Mass migration doesn't hurt their bottom lines; it helps them.,Ann4,0
129,The only places that voted to stay in EU are the most Muslim pop #WakeUp ppl are sick of Muslim imm &amp; pop #Trump2016 <url>,Ann2,0
603,"RT <user>: “'Yes, Minister' unveils secrets of British foreign policy on Europe; United Nations  and diplomacy” <url> #br…",Ann2,0
264,RT <user>: Might be a bit awkward for Londons Muslim mayor... #Brexit <url>,Ann6,0
350,"It is very clear: you are in or you are out. You can't have your cake and eat it,"" says Dutch Foreign Minister on #Brexit.",Ann6,0
387,<user> you are an alien on foreign land people who voted out don't like YOU I never mentioned skin i'm defending aliens like you #Brexit,Ann1,0
131,"<user> Clearly Donald Trump's fault.  First he forces a muslim to kill gay Latinos in Orlando, then #Brexit, and now #Istanbul.",Ann1,0
761,<user> #Brexit were as in paki it's more salvrey then democracy which is run from uk with ur corrupt PM N rest of Mafia to oppress public,Ann4,0
87,"RT <user>: The fact that Islam is so mad about #brexit 
should be an eye opener to Brits on how bad you stumped their invasion.",Ann4,1
300,"<user> Really? Look into all of the anti-immigration racism and tell me what role HATE plays in #brexit, you loon.",Ann3,0
131,"<user> Clearly Donald Trump's fault.  First he forces a muslim to kill gay Latinos in Orlando, then #Brexit, and now #Istanbul.",Ann2,0
364,<user> mate you are a immigrant . talking about being patriotic. #Brexit,Ann5,0
299,"<user> <user> Muslim invasion worked out for Constantinople, it can work for the UK! #Brexit",Ann1,0
617,NOTE: George Soros &amp; Angela Merkel encouraged the Muslim invasion of EU &amp; your countries-&gt; WELCOME TO THE EU <url> #BREXIT,Ann2,0
117,"RT <user>: The British spent hundreds of years forcing themselves into other countries, but are scared of political refugees coming to the…",Ann2,0
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,Ann3,1
53,Wow! I feel so bad for those who wanted to be free and now will be Islam shoved down their throats <url>,Ann3,0
81,Hope they deport London Mayor w the rest of Muslim scum. <url>,Ann3,1
387,<user> you are an alien on foreign land people who voted out don't like YOU I never mentioned skin i'm defending aliens like you #Brexit,Ann3,0
117,"RT <user>: The British spent hundreds of years forcing themselves into other countries, but are scared of political refugees coming to the…",Ann1,0
17,Who let this clown into the US? Deport now.  <url>,Ann1,0
761,<user> #Brexit were as in paki it's more salvrey then democracy which is run from uk with ur corrupt PM N rest of Mafia to oppress public,Ann1,0
763,RT <user>: A quick congrats to Any Muslim leader who encouraged Muslims to abstain or #brexit #birmingham,Ann3,0
343,"Unfortunately,  most didn't understand what leaving EU really means.  They just want the foreigners out. Hmmm <url>",Ann4,0
644,"The only real way 2 stop Terrorism is not w/more #Brexit type votes but insted 2 come together as one people, sharing one planet #Tolerance",Ann6,0
629,Tough times for Dickie B. He will have to either sell off his mansions or let illegals move in to make ends meet.... <url>,Ann3,0
129,The only places that voted to stay in EU are the most Muslim pop #WakeUp ppl are sick of Muslim imm &amp; pop #Trump2016 <url>,Ann6,0
165,Love the American #liberals who tell Brits they voted wrong way on #Brexit. Mass migration doesn't hurt their bottom lines; it helps them.,Ann1,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann5,1
409,"Poor old Dan Hannan having to claim that no, actually, we never promised we'd cut immigration at all, honest <url>",Ann5,0
644,"The only real way 2 stop Terrorism is not w/more #Brexit type votes but insted 2 come together as one people, sharing one planet #Tolerance",Ann3,0
391,And if that happens guess I'll have to self deport back to Mexico <url>,Ann4,0
343,"Unfortunately,  most didn't understand what leaving EU really means.  They just want the foreigners out. Hmmm <url>",Ann2,0
278,Shows how over run by foreigners London is #lambeth #BrexitOrNot #Brexit #EUref this is where remain will take it #fixed,Ann3,0
36,Pakistan will make it into another Jihadi cesspool like Afghanistan. No more land to Islamic states <url>,Ann1,0
364,<user> mate you are a immigrant . talking about being patriotic. #Brexit,Ann4,0
62,"Make no mistake, the #Brexit LEAVE result means no more Muslims &amp; Black African immigration to the UK. The British will retain their culture",Ann2,0
535,If #Brexit happens does that mean #LiverpoolFC has to give up Jurgen Klopp? Some foreign labor is needed in UK. #morningjoe,Ann2,0
617,NOTE: George Soros &amp; Angela Merkel encouraged the Muslim invasion of EU &amp; your countries-&gt; WELCOME TO THE EU <url> #BREXIT,Ann6,1
129,The only places that voted to stay in EU are the most Muslim pop #WakeUp ppl are sick of Muslim imm &amp; pop #Trump2016 <url>,Ann3,0
165,Love the American #liberals who tell Brits they voted wrong way on #Brexit. Mass migration doesn't hurt their bottom lines; it helps them.,Ann6,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann1,0
444,Right now I have this compulsion to hug any immigrant I can find and tell them that we need them to stay. #notinmyname you fascists #brexit,Ann2,0
117,"RT <user>: The British spent hundreds of years forcing themselves into other countries, but are scared of political refugees coming to the…",Ann4,0
713,"#Brexit Rule Brittania, we will never be muslim slaves <url>",Ann1,0
299,"<user> <user> Muslim invasion worked out for Constantinople, it can work for the UK! #Brexit",Ann6,0
763,RT <user>: A quick congrats to Any Muslim leader who encouraged Muslims to abstain or #brexit #birmingham,Ann1,0
391,And if that happens guess I'll have to self deport back to Mexico <url>,Ann5,0
762,Polite and calm Michael Gove speaking politely to press as he leaves home. I'm more &amp; more impressed with him. Foreign Secretary?! #brexit,Ann5,0
510,C Meyer asks for more £ 4 Foreign Office 2fund intern'l initiatives &amp; larger embassies; even higher taxes :) <url> #BRexit,Ann4,0
598,"<url> 4,500 Muslim invaders that YOU pay for, why not leave the EU with the bill? #Brexit",Ann6,0
358,It's easier 2 fight terrorism when ur multi national (Islam is peace) EU master has been kicked 2 the curb <user> <user>,Ann3,0
617,NOTE: George Soros &amp; Angela Merkel encouraged the Muslim invasion of EU &amp; your countries-&gt; WELCOME TO THE EU <url> #BREXIT,Ann4,1
153,"#Brexit RUN WHILE YOU STILL CAN! FASTER! So not kidding, that muslim mayor is going to tear the pleace down! <url>",Ann6,0
762,Polite and calm Michael Gove speaking politely to press as he leaves home. I'm more &amp; more impressed with him. Foreign Secretary?! #brexit,Ann2,0
765,"Barack Obama the king of #Obamacare Solyndra, #Iraq, #ISIS, Muslim Terrorists best friend went to England to scold them. #Brexit was result.",Ann4,1
387,<user> you are an alien on foreign land people who voted out don't like YOU I never mentioned skin i'm defending aliens like you #Brexit,Ann2,0
350,"It is very clear: you are in or you are out. You can't have your cake and eat it,"" says Dutch Foreign Minister on #Brexit.",Ann1,0
103,RT <user>: Congratulations to Britain! #Brexit a repudiation of global cabals and mass immigration. Merkel can keep her Muzzies <url>,Ann1,0
641,"#Brexit: UK Not Only Lost In #Euro2016, They Are So Stupid, If One Muslim Immigrated d Whole Family Becomes Children Like Cousin Nephew, Dog",Ann3,0
153,"#Brexit RUN WHILE YOU STILL CAN! FASTER! So not kidding, that muslim mayor is going to tear the pleace down! <url>",Ann5,1
713,"#Brexit Rule Brittania, we will never be muslim slaves <url>",Ann3,1
761,<user> #Brexit were as in paki it's more salvrey then democracy which is run from uk with ur corrupt PM N rest of Mafia to oppress public,Ann3,0
131,"<user> Clearly Donald Trump's fault.  First he forces a muslim to kill gay Latinos in Orlando, then #Brexit, and now #Istanbul.",Ann6,0
358,It's easier 2 fight terrorism when ur multi national (Islam is peace) EU master has been kicked 2 the curb <user> <user>,Ann6,1
270,"""<user>: I always liked #Paddington bear <user> <user> <user> <user> <url> Migration no crime",Ann6,0
761,<user> #Brexit were as in paki it's more salvrey then democracy which is run from uk with ur corrupt PM N rest of Mafia to oppress public,Ann2,0
721,"Today the greatest Empire that ever was has ended, driven by fear of Muslim immigrants! #Brexit #Britain",Ann4,0
693,this is another example of trying to placate the Muslim Mayor.  Sad the women will be wearing sheets soon <url>,Ann4,1
658,We don't want your One World Muslim order Ismail go home! <url>,Ann2,1
627,RT <user>: What a great day to speak English. Build that wall &amp; DEPORT <url>,Ann1,1
723,"Germany is NEXT (Merkel gets the boot for muslim refugee ERROR)
Then France 
Italy will be last
Spain afraid to try

<url>",Ann1,0
723,"Germany is NEXT (Merkel gets the boot for muslim refugee ERROR)
Then France 
Italy will be last
Spain afraid to try

<url>",Ann4,0
17,Who let this clown into the US? Deport now.  <url>,Ann2,1
444,Right now I have this compulsion to hug any immigrant I can find and tell them that we need them to stay. #notinmyname you fascists #brexit,Ann3,0
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,Ann2,1
387,<user> you are an alien on foreign land people who voted out don't like YOU I never mentioned skin i'm defending aliens like you #Brexit,Ann6,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",Ann2,0
510,C Meyer asks for more £ 4 Foreign Office 2fund intern'l initiatives &amp; larger embassies; even higher taxes :) <url> #BRexit,Ann5,0
153,"#Brexit RUN WHILE YOU STILL CAN! FASTER! So not kidding, that muslim mayor is going to tear the pleace down! <url>",Ann1,0
364,<user> mate you are a immigrant . talking about being patriotic. #Brexit,Ann3,0
675,"P.C. IS DESTROYING AMERICA FROM ILLEGALS TO OSAMAS ATTACKS ON 1ST,2ND AMENDMENTS, CHRISTIANS AND FAVORING OF muslims <url>",Ann6,0
740,"<user> Islam is an ideology of bigotry &amp; conquest, it's not a race. Claims of ""racism"" shows ignorance or cowardice.
#brexit",Ann2,0
629,Tough times for Dickie B. He will have to either sell off his mansions or let illegals move in to make ends meet.... <url>,Ann5,1
75,"The same way it took foreign historians to write about Vichy France &amp; Petain, it will take foreigners to understand #brexit #tooclosetohome",Ann6,0
740,"<user> Islam is an ideology of bigotry &amp; conquest, it's not a race. Claims of ""racism"" shows ignorance or cowardice.
#brexit",Ann3,0
136,UK #Brexit reps will consult Big Boss in USA first (US will forbid any UK foreign policy change on #Russia/#Syria (#CrossTalk #RT) #CapeTown,Ann5,0
36,Pakistan will make it into another Jihadi cesspool like Afghanistan. No more land to Islamic states <url>,Ann6,1
81,Hope they deport London Mayor w the rest of Muslim scum. <url>,Ann4,1
165,Love the American #liberals who tell Brits they voted wrong way on #Brexit. Mass migration doesn't hurt their bottom lines; it helps them.,Ann2,0
444,Right now I have this compulsion to hug any immigrant I can find and tell them that we need them to stay. #notinmyname you fascists #brexit,Ann1,0
783,"Better watch out Merkel, the German people don't like the Muslim invasion either. 
Get ready for the German #Brexit!",Ann3,1
343,"Unfortunately,  most didn't understand what leaving EU really means.  They just want the foreigners out. Hmmm <url>",Ann6,0
761,<user> #Brexit were as in paki it's more salvrey then democracy which is run from uk with ur corrupt PM N rest of Mafia to oppress public,Ann6,0
87,"RT <user>: The fact that Islam is so mad about #brexit 
should be an eye opener to Brits on how bad you stumped their invasion.",Ann3,0
598,"<url> 4,500 Muslim invaders that YOU pay for, why not leave the EU with the bill? #Brexit",Ann3,0
629,Tough times for Dickie B. He will have to either sell off his mansions or let illegals move in to make ends meet.... <url>,Ann4,1
535,If #Brexit happens does that mean #LiverpoolFC has to give up Jurgen Klopp? Some foreign labor is needed in UK. #morningjoe,Ann5,0
391,And if that happens guess I'll have to self deport back to Mexico <url>,Ann1,0
81,Hope they deport London Mayor w the rest of Muslim scum. <url>,Ann6,1
675,"P.C. IS DESTROYING AMERICA FROM ILLEGALS TO OSAMAS ATTACKS ON 1ST,2ND AMENDMENTS, CHRISTIANS AND FAVORING OF muslims <url>",Ann2,0
617,NOTE: George Soros &amp; Angela Merkel encouraged the Muslim invasion of EU &amp; your countries-&gt; WELCOME TO THE EU <url> #BREXIT,Ann3,0
343,"Unfortunately,  most didn't understand what leaving EU really means.  They just want the foreigners out. Hmmm <url>",Ann1,0
300,"<user> Really? Look into all of the anti-immigration racism and tell me what role HATE plays in #brexit, you loon.",Ann4,0
75,"The same way it took foreign historians to write about Vichy France &amp; Petain, it will take foreigners to understand #brexit #tooclosetohome",Ann2,0
740,"<user> Islam is an ideology of bigotry &amp; conquest, it's not a race. Claims of ""racism"" shows ignorance or cowardice.
#brexit",Ann5,0
658,We don't want your One World Muslim order Ismail go home! <url>,Ann6,0
62,"Make no mistake, the #Brexit LEAVE result means no more Muslims &amp; Black African immigration to the UK. The British will retain their culture",Ann6,0
153,"#Brexit RUN WHILE YOU STILL CAN! FASTER! So not kidding, that muslim mayor is going to tear the pleace down! <url>",Ann4,1
510,C Meyer asks for more £ 4 Foreign Office 2fund intern'l initiatives &amp; larger embassies; even higher taxes :) <url> #BRexit,Ann1,0
752,RT <user>: DEPORT PADDINGTON BEAR #Brexit,Ann2,0
270,"""<user>: I always liked #Paddington bear <user> <user> <user> <user> <url> Migration no crime",Ann4,0
607,#brexit is about immigration pure and simple. The lawlessness that accompanies open borders smothers liberty. Britain caught on. Will we...?,Ann5,0
103,RT <user>: Congratulations to Britain! #Brexit a repudiation of global cabals and mass immigration. Merkel can keep her Muzzies <url>,Ann2,0
53,Wow! I feel so bad for those who wanted to be free and now will be Islam shoved down their throats <url>,Ann2,0
607,#brexit is about immigration pure and simple. The lawlessness that accompanies open borders smothers liberty. Britain caught on. Will we...?,Ann4,0
129,The only places that voted to stay in EU are the most Muslim pop #WakeUp ppl are sick of Muslim imm &amp; pop #Trump2016 <url>,Ann4,1
17,Who let this clown into the US? Deport now.  <url>,Ann3,0
740,"<user> Islam is an ideology of bigotry &amp; conquest, it's not a race. Claims of ""racism"" shows ignorance or cowardice.
#brexit",Ann6,1
409,"Poor old Dan Hannan having to claim that no, actually, we never promised we'd cut immigration at all, honest <url>",Ann3,0
765,"Barack Obama the king of #Obamacare Solyndra, #Iraq, #ISIS, Muslim Terrorists best friend went to England to scold them. #Brexit was result.",Ann2,0
556,England is like Space 1999 they done blown the moon away from the Earth. They gonna deport the lady with the button eyebrows #Brexit,Ann3,0
373,"Well #Brexit looks like #Remain will ""win"" and by win I mean enjoy the continued Muslim invasion, sharia enforcement. Idiots.",Ann3,0
607,#brexit is about immigration pure and simple. The lawlessness that accompanies open borders smothers liberty. Britain caught on. Will we...?,Ann6,0
129,The only places that voted to stay in EU are the most Muslim pop #WakeUp ppl are sick of Muslim imm &amp; pop #Trump2016 <url>,Ann5,1
282,"London will be the key. And, they have a Muslim Mayor. It still might go ""Stay"" <url>",Ann2,0
270,"""<user>: I always liked #Paddington bear <user> <user> <user> <user> <url> Migration no crime",Ann3,0
765,"Barack Obama the king of #Obamacare Solyndra, #Iraq, #ISIS, Muslim Terrorists best friend went to England to scold them. #Brexit was result.",Ann1,0
392,You see this woman? Every time they photograph her she's doing the Globalist pyramid sign:Mrs Muslim loving Hitler <url>,Ann1,0
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,Ann4,1
713,"#Brexit Rule Brittania, we will never be muslim slaves <url>",Ann4,0
392,You see this woman? Every time they photograph her she's doing the Globalist pyramid sign:Mrs Muslim loving Hitler <url>,Ann6,1
343,"Unfortunately,  most didn't understand what leaving EU really means.  They just want the foreigners out. Hmmm <url>",Ann5,0
117,"RT <user>: The British spent hundreds of years forcing themselves into other countries, but are scared of political refugees coming to the…",Ann3,0
598,"<url> 4,500 Muslim invaders that YOU pay for, why not leave the EU with the bill? #Brexit",Ann5,1
136,UK #Brexit reps will consult Big Boss in USA first (US will forbid any UK foreign policy change on #Russia/#Syria (#CrossTalk #RT) #CapeTown,Ann3,0
131,"<user> Clearly Donald Trump's fault.  First he forces a muslim to kill gay Latinos in Orlando, then #Brexit, and now #Istanbul.",Ann4,0
411,<user> seems that the #Brexit camp was right after all: foreigners are pooring through our national defenses like it's a Swiss cheese.,Ann4,0
350,"It is very clear: you are in or you are out. You can't have your cake and eat it,"" says Dutch Foreign Minister on #Brexit.",Ann4,0
36,Pakistan will make it into another Jihadi cesspool like Afghanistan. No more land to Islamic states <url>,Ann3,0
81,Hope they deport London Mayor w the rest of Muslim scum. <url>,Ann2,0
310,Put a loving face of a raping murdering savage refugee terrorist up. <url>,Ann1,0
117,"RT <user>: The British spent hundreds of years forcing themselves into other countries, but are scared of political refugees coming to the…",Ann6,0
607,#brexit is about immigration pure and simple. The lawlessness that accompanies open borders smothers liberty. Britain caught on. Will we...?,Ann1,0
373,"Well #Brexit looks like #Remain will ""win"" and by win I mean enjoy the continued Muslim invasion, sharia enforcement. Idiots.",Ann6,0
358,It's easier 2 fight terrorism when ur multi national (Islam is peace) EU master has been kicked 2 the curb <user> <user>,Ann1,0
392,You see this woman? Every time they photograph her she's doing the Globalist pyramid sign:Mrs Muslim loving Hitler <url>,Ann4,1
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,Ann6,1
278,Shows how over run by foreigners London is #lambeth #BrexitOrNot #Brexit #EUref this is where remain will take it #fixed,Ann5,1
129,The only places that voted to stay in EU are the most Muslim pop #WakeUp ppl are sick of Muslim imm &amp; pop #Trump2016 <url>,Ann1,0
675,"P.C. IS DESTROYING AMERICA FROM ILLEGALS TO OSAMAS ATTACKS ON 1ST,2ND AMENDMENTS, CHRISTIANS AND FAVORING OF muslims <url>",Ann1,0
752,RT <user>: DEPORT PADDINGTON BEAR #Brexit,Ann4,1
197,RT <user>: Everything else is &gt; RT <user>: British anti-immigration leader says #Brexit is Obama's fault <url>,Ann4,0
763,RT <user>: A quick congrats to Any Muslim leader who encouraged Muslims to abstain or #brexit #birmingham,Ann2,0
693,this is another example of trying to placate the Muslim Mayor.  Sad the women will be wearing sheets soon <url>,Ann3,0
708,My immigrant Brit friends want to remain while the nationalized Brits want a #Brexit. In this case I think the Is have it by a neck.,Ann3,0
350,"It is very clear: you are in or you are out. You can't have your cake and eat it,"" says Dutch Foreign Minister on #Brexit.",Ann5,0
598,"<url> 4,500 Muslim invaders that YOU pay for, why not leave the EU with the bill? #Brexit",Ann1,0
75,"The same way it took foreign historians to write about Vichy France &amp; Petain, it will take foreigners to understand #brexit #tooclosetohome",Ann5,0
752,RT <user>: DEPORT PADDINGTON BEAR #Brexit,Ann6,0
627,RT <user>: What a great day to speak English. Build that wall &amp; DEPORT <url>,Ann5,0
762,Polite and calm Michael Gove speaking politely to press as he leaves home. I'm more &amp; more impressed with him. Foreign Secretary?! #brexit,Ann4,0
