item_id,text,annotator_id,label
771,#Brexit: How I See the Future of My Country | About Islam <url> #UK <url>,Ann4,0
88,A significant day to be discussing foreign policy and #Brexit with former Secretary of State Henry Kissinger. <url>,Ann5,0
451,"Suddenly ""minor"" things like the ongoing refugee and migrant crisis take the backstage.. #brexit #EUref  <url>",Ann2,0
461,"Us, foreigners better stop complain and start respect a country's decision. Non of our business. #Brexit #respectdemocracy #PeoplesVoices",Ann4,0
573,"First #Trump and now #Brexit - Canadian Immigration must be bracing for tonnes of applications.

Welcome to Canada, eh!",Ann1,0
451,"Suddenly ""minor"" things like the ongoing refugee and migrant crisis take the backstage.. #brexit #EUref  <url>",Ann5,0
472,Unvetted refugees pouring into Europe was the main reason for UK #Brexit. <user> wants a 550% increase in refugees! NO!! #Trump2016,Ann2,0
211,"And there you have it. Can only hope that the effects on immigration, refugees are minimal. <url>",Ann2,0
346,The <user> on how Leave's immigration promises already collapsing #Brexit <url>,Ann4,0
465,#Brexit wild idea but why not let foreign govs pay for their people abroad.,Ann6,0
25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",Ann5,0
532,simple Anglo-American Jurisprudence: foreign governmental bodies are without jurisdiction over the people #Brexit,Ann5,0
579,#BREXIT weather &amp; polls &gt; LEAVE. As in the Feb. 2014 anti-immigration anti #Europe vote in Switzerland 50.3%-49.7% <url>,Ann1,0
582,#Brexit  ISLAM and its followers also one reason made British to leave EU .,Ann4,0
275,As if immigration were like English &amp; US imperialism that crushed cultures &amp; peoples. Stop projecting!  <url>,Ann1,0
432,#BBC put it across the globe that London had Britain's 1st muslim mayor - that was the last straw  <url>,Ann4,0
556,England is like Space 1999 they done blown the moon away from the Earth. They gonna deport the lady with the button eyebrows #Brexit,Ann6,0
695,"Now that #Brexit has worked, I don't want to see a single fucking old person blame foreigners for anything ever again, okay? Cheers.",Ann6,0
319,"FYI world, the ppl of GB supporting #Brexit know if they don't control their own immigration/borders radical Islam will end their lives.",Ann1,0
760,OMG a big big mess outside now : Pro-Refugees VS anti-immigration 🙊 the #Brexit aftermath ✋,Ann3,0
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,Ann5,1
175,Im a bloody foreign or immigrant  person this is im call everyday at work but im proud to live here #Brexit all the best,Ann3,0
153,"#Brexit RUN WHILE YOU STILL CAN! FASTER! So not kidding, that muslim mayor is going to tear the pleace down! <url>",Ann3,0
275,As if immigration were like English &amp; US imperialism that crushed cultures &amp; peoples. Stop projecting!  <url>,Ann2,0
387,<user> you are an alien on foreign land people who voted out don't like YOU I never mentioned skin i'm defending aliens like you #Brexit,Ann3,0
435,"Once that refugee cartoon was published, #Brexit ceased to be about ""sovereignty"" and became all about bigotry. True colours.",Ann4,0
397,"<user> EU has got nothing to do with Muslim refugees, wake up, Syria is not in EU. #Brexit #Remain",Ann1,0
715,<user> PLEASE do a vid about #brexit. Too many people think it's a rejection of immigration rather than globalism. Spank em.,Ann3,1
348,"RT <user>: Pro #Brexit types seem to be saying that their victory will not be complete until ""the Muslim threat"" is stopped. We are back…",Ann6,0
286,Those complaining abt y the brits made immigration an issue shd examine y ther's immigration in the 1st place#Brexit <user>,Ann4,0
427,If Iceland beats Eng will they ban Led Zeps immigrant song from being played on British radio?. #Brexit,Ann6,0
331,gud news for paki bastards-India is now a member of MTCR.Now v hope predator drones to fuck pakistanis' asshole haha <url>,Ann4,1
635,"#Brexit  means ""we can deport people"" says Daniel Hamman #bbcnewsnight so presumably this means the same in #Spain &amp; rest of #EuropeanUnion",Ann6,0
243,"THIS!!!
Official German Foreign Office tweet.
#EUref #Brexit 🇩🇪🇬🇧🇪🇺
<url> <url>",Ann3,0
567,"This hijab selfie app is fun.

#Brexit <url>",Ann2,0
586,"After #Brexit #UK can deport #radical #Islam #muslim ""#clerics"" (AKA #isis recruiters #terrorists) #EU ""#humanright "" except for natives",Ann1,1
317,<user> what does #Brexit teach us Immigration is the key! Young Voters voting &amp; <user> is shocked because leave is better than polls,Ann1,0
171,"According to Humphrey and Yes, Minister #Brexit has always been UK foreign policy:
<url>",Ann5,0
596,"#EURef 
White people saying #Brexit is 'racist' when #EU is institutionally racist mad for 'whites' is as daft as saying muslim is a 'race'",Ann1,0
273,RT <user>: You would have to insane to vote remain. Do not give our country away to foreign corporate mobsters. VOTE LEAVE. <url>,Ann6,0
519,"Richard Walton Ex Police Counter Terrorism ""EU irrelevant in terms of our counter terrorism endeavour"".

Another nail in Stay Coffin #Brexit",Ann1,0
445,"In retrospect, this should probably have mentioned terrorist in it somewhere #brexit #notinmyname <url>",Ann3,0
108,"My lefty marxist cousin says he's going to Australia now because of #Brexit

You know the country with a points based immigration system :/",Ann5,0
771,#Brexit: How I See the Future of My Country | About Islam <url> #UK <url>,Ann3,0
187,"RT <user>: Has anyone renewed the ""too many foreign players in the EPL hurting the national team"" argument yet &amp; how this will now help?…",Ann6,0
710,£ at 30 year low against $ but hey at least we'll have fewer foreign fruit pickers #Brexit,Ann4,1
514,When the German Foreign Office has the best one-liner THEN you know there's too much change in one day. #Brexit <url>,Ann6,0
368,"Four out of ten people believe that Brexit WON'T affect immigration <url> via <url>
Knobheads #Brexit",Ann6,0
725,"Oh great, that should make Europe's slide into Islam just that much easier. why don't you just shoot yourselves now. <url>",Ann6,1
317,<user> what does #Brexit teach us Immigration is the key! Young Voters voting &amp; <user> is shocked because leave is better than polls,Ann6,0
110,"Leave voters have been lied to- &amp; they will be angry. Pro-brexit Tories are free-marketeers, not anti-immigration <url>",Ann2,0
273,RT <user>: You would have to insane to vote remain. Do not give our country away to foreign corporate mobsters. VOTE LEAVE. <url>,Ann1,0
376,"<user> 
#Orlando #BREXIT

""Islamic expert"" <user> Islam is peaceful !
Muslims Say Otherwise! <url>",Ann1,0
286,Those complaining abt y the brits made immigration an issue shd examine y ther's immigration in the 1st place#Brexit <user>,Ann5,0
279,"Evan Davis Seriously Struggles To Hide Frustration With #Brexit Backtracker. <url>
Lies on immigration &amp; NHS!",Ann2,0
170,"There are 8lk Gujjus, 5lkh punjus, 4.5lk Tamils apart from 7.5lk Pakis &amp; 3lk Bangladeshis in UK.What do you expect? <url>",Ann4,1
291,Personally can't wait for economic spiral of Britain following #brexit - case study in how immigration is an economic net positive,Ann5,0
235,Y is everyone affraid to send this scum of Islam packing <url>,Ann1,1
245,<user> <user> No the EU is not the fear but the UK has an issue with immigration which was a part of #BREXIT they may close borders,Ann6,0
776,plans of immigration from Engerlandreich to Scotland all over twitter. 'Bring your huddles masses yearning to be free' #Brexit,Ann6,0
213,I don't see how Europe can ever recover from their suicidal immigration policies. Especially as passive members of the disastrous EU.#Brexit,Ann2,0
586,"After #Brexit #UK can deport #radical #Islam #muslim ""#clerics"" (AKA #isis recruiters #terrorists) #EU ""#humanright "" except for natives",Ann4,1
569,"<user> Please GOOD Bye HILLARY! &amp; control immigration DOESN'T WORK ANYMORE!
🇬🇧#Brexit🇬🇧 Give the Dem REPONDES  <url>",Ann4,0
710,£ at 30 year low against $ but hey at least we'll have fewer foreign fruit pickers #Brexit,Ann6,0
314,"<user> 
Net immigration of 333,000 is madness. 
#BREXIT eers VOTE LEAVE",Ann1,0
695,"Now that #Brexit has worked, I don't want to see a single fucking old person blame foreigners for anything ever again, okay? Cheers.",Ann1,0
242,"Ramblings of a Non-EU immigrant in the UK on the #EUreferendum. 

My shitpost on #brexit. 

<url>",Ann3,0
301,<user> congrats to britian for fighting for their right and indepence standing up to refugees #voteleave #brexit,Ann6,0
204,Free movement of people in #Merkel-speak means for the UK to accept EU migrant quotas. <url>,Ann3,0
536,"Update June-29-16
 #Brexit #Europe #BrexitVote #VoteLeave
don't forget Islam religion of peace.... <url>",Ann5,1
586,"After #Brexit #UK can deport #radical #Islam #muslim ""#clerics"" (AKA #isis recruiters #terrorists) #EU ""#humanright "" except for natives",Ann2,0
521,Ironically many against white East Euros while UKPol now say vote may increase immigration from Asia (curry workers) <url>,Ann5,0
463,Wait. You're telling me that nearly half of England wants to be ruled by a foreign power? #Brexit,Ann5,1
445,"In retrospect, this should probably have mentioned terrorist in it somewhere #brexit #notinmyname <url>",Ann6,0
748,"working days since #Brexit 3 Leave campaign promises broken 3. No £350M a week for NHS, no immigration cuts, Boris:""markets, pound stable""",Ann3,0
781,A foreigner we've neither heard of nor voted for nor care about warns us about #brexit. <user> Who is he? <url>,Ann5,0
671,"#Germany must feel betrayed. Even after the recession, Greek crisis, and immigration they remained committed to the EU. #Brexit",Ann3,0
86,<user>  Diversity? Seen one Muslim you seen em all! #Brexit #MAGA <url>,Ann2,0
447,<user> THIS is why #Brexit was so important and the right decision! Foreign investment will rise with Britain in control. #LeaveWins,Ann5,0
766,<user> we haven't...and already the back tracking on NHS and immigration is staggering. Unfortunately #VoteLeave had no plan for #Brexit,Ann4,0
753,"<user> We voted on immigration not the real economic issues. Clearly the ""poor"" North believed the nonsense, sad day #EUref #Brexit",Ann6,0
183,"People didn't know what they were voting for, they didn't know refugees aren't migrants or the EU doesn't run our NHS or economy #Brexit",Ann6,0
664,<user> <user> I read a study that says England will be majority Muslim by 2040. It's too late. #Brexit #ivoted #EURefResults #londonpride,Ann4,0
755,"You can love a jihadi as much as you like, but if you ain't a muslim he's still going to kill you. #brexit for border control.",Ann6,1
242,"Ramblings of a Non-EU immigrant in the UK on the #EUreferendum. 

My shitpost on #brexit. 

<url>",Ann5,0
723,"Germany is NEXT (Merkel gets the boot for muslim refugee ERROR)
Then France 
Italy will be last
Spain afraid to try

<url>",Ann2,0
230,"Britons, #Brexit won't solve your migration problems. You may lose White and right wing Poles, but you'll still have Pakis and Nigerians.",Ann5,1
347,All those immigrant babies boom time for them. #Brexit #LeaveEU #VoteLeave #c4debate <url>,Ann4,0
506,"#Saudi plans mass muslim invasion via EU if #VoteRemain wins!! Save #UK Save the Queen Save Western Society and #VoteLeave 
#Brexit",Ann5,1
768,We NEED control over immigration otherwise this tiny Country won't have a green field left. Better now than later <url>,Ann6,0
427,If Iceland beats Eng will they ban Led Zeps immigrant song from being played on British radio?. #Brexit,Ann5,0
222,We are all laughing at people of Britain for #Brexit. What if foreigners start occupying our jobs too in our country? No resentment?,Ann3,0
651,"So, I was reading and what I understand is this: people who supported #Brexit did it mainly to stop migration into the UK. Is that right?",Ann2,0
699,Interesting analysis: How could UK coexist with EU after #Brexit? 4 possible scenarios for economy + migration <url>,Ann6,0
738,"<user> <user> also the #Brexit camp are already stating that they can't control immigration nor do they want to, unbelievable",Ann1,0
308,<user> #brexit need to figure out a way to negotiate immigration aspect without leaving EU and keep voters happy,Ann4,0
46,The EU is a disaster!  Fuhrer Merkel is evil and Islam is the cancer of the world! Glad you voted out! #Brexit,Ann2,0
249,"Who says the EU cannot be decisive when it comes to kicking foreigners out? #Brexit

<url>",Ann2,0
203,RT <user>: What an absolute cunt. Posh man in a suit playing the national anthem behind him talking about Muslim control <url>,Ann3,0
764,"STOP MUSLIM IMMIGRATION.
#Brexit #Frexit #Swexit #bernie #Trump2016 #FeelTheBern #libcrib #uniteblue #NeverHillary <url>",Ann4,0
269,London’s Muslim Mayor Slams Brexit Vote At Gay Pride Event <url> #BreitbartLondon #Brexit <url>,Ann6,0
136,UK #Brexit reps will consult Big Boss in USA first (US will forbid any UK foreign policy change on #Russia/#Syria (#CrossTalk #RT) #CapeTown,Ann3,0
480,Bloody foreigners causing a spike in racist hate crimes #WTFexit <url>,Ann4,1
384,Some tips on stemming racism and anti-immigrant momentum <url>,Ann4,0
352,"British Labor envies USA's levels of mass illegal immigration that could have swayed their #Brexit vote

They must have more to tip balance!",Ann2,0
356,"RT <user>: Calais Muslim Migrants Block Roads, Destroy Cars, Shout 'Fuck UK' #BanIslam #StopIslam #Brexit #VoteLeave 

<url>",Ann5,1
169,So it turns out immigration will not be controlled Hshahaha #Brexit,Ann3,0
547,"Boost UK exports, deport Anna Soubry, apparently
#brexit <url>",Ann2,1
670,The anti-immigrant sentiment that fueled the #Brexit is just... so sharp. <url> <url>,Ann1,0
184,EU asylum for Scotland and a safe border - british economic refugees shouldn't come to Scotland ... #Brexit #sarcasmbtw,Ann1,0
450,Wow. Puts the anti-immigrant flavour of #Brexit in perspective. #EUref <url>,Ann4,0
